customer_id,source_category,recommended_product_id,recommended_product_name,recommended_category,recommendation_score,expected_order_value_zar,activation_channel
CUST-004488,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.5615,251.24,Email + onsite
CUST-004490,Home Organisation,SKU-KIT-005,Silicone Utensil Set,Kitchen,0.4515,132.26,Email + onsite
CUST-004492,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.4449,182.39,Email + onsite
CUST-004494,Bathroom,SKU-BED-003,Pillow Protector Pair,Bedroom,0.4417,209.60,Email + onsite
CUST-004498,Workspace,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.3806,160.59,Email + onsite
CUST-004501,Outdoor,SKU-LIFE-005,Weekend Cooler Bag,Lifestyle,0.4130,289.21,Onsite only
CUST-004503,Bedroom,SKU-BATH-001,Bath Towel Bundle,Bathroom,0.5772,444.77,Email + onsite
CUST-004504,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.3462,190.63,Email + onsite
CUST-004505,Workspace,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2551,208.96,Email + onsite
CUST-004507,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.3479,167.78,Email + onsite
CUST-004513,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.3511,150.13,Email + onsite
CUST-004514,Home Essentials,SKU-KIT-005,Silicone Utensil Set,Kitchen,0.2302,175.56,Email + onsite
CUST-004515,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.4821,190.99,Email + onsite
CUST-004516,Home Essentials,SKU-KIT-006,Reusable Food Wraps,Kitchen,0.3603,117.84,Email + onsite
CUST-004518,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2316,188.89,Email + onsite
CUST-004519,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.4543,213.57,Email + onsite
CUST-004520,Lifestyle,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.2880,206.86,Email + onsite
CUST-004523,Bathroom,SKU-BED-003,Pillow Protector Pair,Bedroom,0.5282,168.52,Email + onsite
CUST-004524,Lifestyle,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.6315,249.86,Email + onsite
CUST-004525,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.3460,158.60,Email + onsite
CUST-004527,Workspace,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.2121,163.36,Email + onsite
CUST-004529,Pet,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.5332,174.08,Email + onsite
CUST-004530,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.4090,227.77,Email + onsite
CUST-004531,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.2277,157.75,Email + onsite
CUST-004532,Home Organisation,SKU-KIT-006,Reusable Food Wraps,Kitchen,0.4720,93.83,Email + onsite
CUST-004533,Pet,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.4439,183.60,Email + onsite
CUST-004535,Bedroom,SKU-BATH-002,Soap Dispenser Set,Bathroom,0.4528,144.32,Email + onsite
CUST-004536,Lifestyle,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.4409,167.26,Email + onsite
CUST-004542,Bathroom,SKU-BED-001,Cotton Bedding Bundle,Bedroom,0.3231,859.79,Email + onsite
CUST-004546,Lifestyle,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.5746,161.54,Email + onsite
CUST-004547,Bedroom,SKU-BATH-002,Soap Dispenser Set,Bathroom,0.1991,153.80,Email + onsite
CUST-004548,Lifestyle,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.3483,194.81,Email + onsite
CUST-004549,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.4363,223.95,Onsite only
CUST-004551,Home Organisation,SKU-KIT-003,Digital Kitchen Scale,Kitchen,0.5817,248.76,Email + onsite
CUST-004552,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.5333,170.27,Email + onsite
CUST-004553,Bedroom,SKU-BATH-001,Bath Towel Bundle,Bathroom,0.2701,366.09,Onsite only
CUST-004555,Lifestyle,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2865,189.59,Email + onsite
CUST-004556,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.4812,141.37,Email + onsite
CUST-004559,Decor,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.2665,174.76,Email + onsite
CUST-004560,Home Essentials,SKU-KIT-001,Airtight Pantry Labels,Kitchen,0.3755,81.68,Email + onsite
CUST-004564,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.4914,179.96,Email + onsite
CUST-004567,Workspace,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.3402,249.78,Onsite only
CUST-004568,Bathroom,SKU-BED-003,Pillow Protector Pair,Bedroom,0.5812,158.42,Onsite only
CUST-004572,Bedroom,SKU-BATH-002,Soap Dispenser Set,Bathroom,0.5460,144.24,Email + onsite
CUST-004573,Lifestyle,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.5409,185.37,Email + onsite
CUST-004575,Bathroom,SKU-BED-003,Pillow Protector Pair,Bedroom,0.4950,176.28,Email + onsite
CUST-004577,Lifestyle,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2630,150.51,Email + onsite
CUST-004580,Decor,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.5692,200.15,Email + onsite
CUST-004581,Lifestyle,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.5485,236.45,Email + onsite
CUST-004582,Workspace,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.6484,213.75,Email + onsite
CUST-004585,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.4725,197.47,Email + onsite
CUST-004586,Workspace,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.3146,192.33,Email + onsite
CUST-004592,Lifestyle,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.3319,187.80,Email + onsite
CUST-004595,Decor,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.3561,175.89,Email + onsite
CUST-004598,Bedroom,SKU-BATH-002,Soap Dispenser Set,Bathroom,0.4424,163.72,Onsite only
CUST-004601,Bedroom,SKU-BATH-001,Bath Towel Bundle,Bathroom,0.4832,429.83,Email + onsite
CUST-004608,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.5230,197.66,Email + onsite
CUST-004609,Lifestyle,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.3332,165.26,Email + onsite
CUST-004616,Bathroom,SKU-BED-003,Pillow Protector Pair,Bedroom,0.5725,213.30,Email + onsite
CUST-004622,Workspace,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.2560,146.35,Email + onsite
CUST-004625,Bedroom,SKU-BATH-002,Soap Dispenser Set,Bathroom,0.4276,153.44,Email + onsite
CUST-004627,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.5716,214.34,Email + onsite
CUST-004630,Bathroom,SKU-BED-001,Cotton Bedding Bundle,Bedroom,0.2812,746.63,Email + onsite
CUST-004633,Home Organisation,SKU-KIT-004,Copper Water Bottle,Kitchen,0.4140,168.30,Email + onsite
CUST-004637,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.4815,196.09,Email + onsite
CUST-004638,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.3321,188.01,Email + onsite
CUST-004639,Bathroom,SKU-BED-003,Pillow Protector Pair,Bedroom,0.4549,197.47,Onsite only
CUST-004642,Bathroom,SKU-BED-001,Cotton Bedding Bundle,Bedroom,0.3363,759.49,Email + onsite
CUST-004645,Home Organisation,SKU-KIT-003,Digital Kitchen Scale,Kitchen,0.4745,266.19,Email + onsite
CUST-004647,Decor,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.2512,182.63,Onsite only
CUST-004648,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.6518,177.57,Email + onsite
CUST-004650,Bedroom,SKU-BATH-002,Soap Dispenser Set,Bathroom,0.3513,122.55,Email + onsite
CUST-004651,Lifestyle,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.4427,177.13,Email + onsite
CUST-004655,Bedroom,SKU-BATH-001,Bath Towel Bundle,Bathroom,0.4651,458.30,Email + onsite
CUST-004659,Decor,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.5197,184.99,Email + onsite
CUST-004660,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.4407,197.53,Email + onsite
CUST-004664,Workspace,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.4570,195.47,Email + onsite
CUST-004667,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.2424,223.40,Email + onsite
CUST-004671,Lifestyle,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.3268,217.76,Onsite only
CUST-004673,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.4852,185.34,Email + onsite
CUST-004674,Bathroom,SKU-BED-001,Cotton Bedding Bundle,Bedroom,0.2215,818.42,Email + onsite
CUST-004675,Lifestyle,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.4091,196.59,Email + onsite
CUST-004676,Decor,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.3813,196.84,Email + onsite
CUST-004677,Lifestyle,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2175,174.49,Email + onsite
CUST-004680,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.5869,186.24,Email + onsite
CUST-004683,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.2625,230.78,Email + onsite
CUST-004692,Bedroom,SKU-BATH-001,Bath Towel Bundle,Bathroom,0.2997,375.23,Email + onsite
CUST-004694,Home Organisation,SKU-KIT-006,Reusable Food Wraps,Kitchen,0.2970,111.09,Email + onsite
CUST-004695,Bedroom,SKU-BATH-001,Bath Towel Bundle,Bathroom,0.2885,522.84,Onsite only
CUST-004699,Lifestyle,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.5113,170.69,Email + onsite
CUST-004701,Decor,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.3139,179.80,Email + onsite
CUST-004703,Decor,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2074,199.78,Email + onsite
CUST-004705,Bathroom,SKU-BED-001,Cotton Bedding Bundle,Bedroom,0.3644,928.26,Email + onsite
CUST-004707,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.4041,139.75,Email + onsite
CUST-004709,Bathroom,SKU-BED-002,Luxury Throw Blanket,Bedroom,0.3584,603.23,Email + onsite
CUST-004712,Bedroom,SKU-BATH-001,Bath Towel Bundle,Bathroom,0.4639,532.08,Email + onsite
CUST-004713,Lifestyle,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.3301,202.05,Email + onsite
CUST-004715,Bathroom,SKU-BED-001,Cotton Bedding Bundle,Bedroom,0.4712,689.52,Email + onsite
CUST-004716,Workspace,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.2092,159.14,Onsite only
CUST-004718,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.2506,156.42,Onsite only
CUST-004719,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.3680,160.46,Email + onsite
CUST-004720,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2645,154.03,Email + onsite
CUST-004721,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.2219,251.57,Email + onsite
CUST-004723,Lifestyle,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.3624,169.89,Email + onsite
CUST-004724,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.2696,215.01,Email + onsite
CUST-004726,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.4296,224.03,Onsite only
CUST-004728,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.2314,177.57,Email + onsite
CUST-004729,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.3921,175.42,Email + onsite
CUST-004733,Decor,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.4872,237.05,Email + onsite
CUST-004734,Home Essentials,SKU-KIT-004,Copper Water Bottle,Kitchen,0.3871,184.41,Email + onsite
CUST-004735,Bedroom,SKU-BATH-001,Bath Towel Bundle,Bathroom,0.2109,501.70,Email + onsite
CUST-004737,Home Essentials,SKU-KIT-003,Digital Kitchen Scale,Kitchen,0.3652,252.64,Email + onsite
CUST-004738,Lifestyle,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.3123,173.13,Email + onsite
CUST-004741,Lifestyle,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.3878,203.40,Email + onsite
CUST-004743,Home Organisation,SKU-KIT-003,Digital Kitchen Scale,Kitchen,0.4994,228.59,Email + onsite
CUST-004744,Bedroom,SKU-BATH-002,Soap Dispenser Set,Bathroom,0.5022,149.45,Email + onsite
CUST-004745,Bathroom,SKU-BED-001,Cotton Bedding Bundle,Bedroom,0.4829,734.27,Onsite only
CUST-004750,Lifestyle,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.3069,204.14,Onsite only
CUST-004752,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.3999,209.22,Email + onsite
CUST-004755,Lifestyle,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.2727,212.71,Email + onsite
CUST-004756,Workspace,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.3723,153.06,Email + onsite
CUST-004759,Bathroom,SKU-BED-002,Luxury Throw Blanket,Bedroom,0.2017,570.13,Email + onsite
CUST-004762,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.4175,138.49,Email + onsite
CUST-004764,Pet,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.3837,145.49,Email + onsite
CUST-004766,Lifestyle,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.3553,187.39,Email + onsite
CUST-004767,Home Essentials,SKU-KIT-002,Ceramic Dinner Set,Kitchen,0.3041,709.04,Email + onsite
CUST-004768,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.6429,148.91,Email + onsite
CUST-004769,Bathroom,SKU-BED-001,Cotton Bedding Bundle,Bedroom,0.4206,855.75,Email + onsite
CUST-004772,Bathroom,SKU-BED-003,Pillow Protector Pair,Bedroom,0.4452,211.19,Email + onsite
CUST-004773,Home Organisation,SKU-KIT-002,Ceramic Dinner Set,Kitchen,0.4419,584.97,Email + onsite
CUST-004774,Lifestyle,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.5576,150.10,Email + onsite
CUST-004775,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.4344,157.75,Onsite only
CUST-004776,Lifestyle,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.2809,134.29,Email + onsite
CUST-004779,Wellness,SKU-LIFE-003,Kids Tee Bundle,Lifestyle,0.3706,188.20,Email + onsite
CUST-004781,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.5848,151.25,Email + onsite
CUST-004783,Bathroom,SKU-BED-003,Pillow Protector Pair,Bedroom,0.3402,193.71,Email + onsite
CUST-004784,Home Organisation,SKU-KIT-002,Ceramic Dinner Set,Kitchen,0.5360,685.67,Email + onsite
CUST-004785,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.2426,135.27,Email + onsite
CUST-004787,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.4296,195.52,Email + onsite
CUST-004790,Bedroom,SKU-BATH-002,Soap Dispenser Set,Bathroom,0.3214,117.00,Email + onsite
CUST-004791,Pet,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.3654,171.89,Email + onsite
CUST-004800,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2915,167.70,Email + onsite
CUST-004801,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.3201,224.21,Email + onsite
CUST-004802,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.4000,200.28,Email + onsite
CUST-004803,Bedroom,SKU-BATH-002,Soap Dispenser Set,Bathroom,0.3649,142.19,Onsite only
CUST-004804,Home Organisation,SKU-KIT-006,Reusable Food Wraps,Kitchen,0.3560,131.16,Email + onsite
CUST-004807,Lifestyle,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.5297,181.57,Onsite only
CUST-004808,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.3369,181.66,Onsite only
CUST-004813,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.3604,173.56,Email + onsite
CUST-004814,Workspace,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.3689,244.37,Email + onsite
CUST-004816,Home Essentials,SKU-KIT-002,Ceramic Dinner Set,Kitchen,0.4353,677.26,Email + onsite
CUST-004819,Home Essentials,SKU-KIT-006,Reusable Food Wraps,Kitchen,0.2833,128.55,Email + onsite
CUST-004821,Home Organisation,SKU-KIT-001,Airtight Pantry Labels,Kitchen,0.3725,90.90,Onsite only
CUST-004822,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.4065,171.99,Email + onsite
CUST-004823,Home Essentials,SKU-KIT-002,Ceramic Dinner Set,Kitchen,0.2775,544.32,Email + onsite
CUST-004824,Workspace,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.5545,165.48,Email + onsite
CUST-004825,Workspace,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.5749,170.51,Email + onsite
CUST-004828,Lifestyle,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.5050,144.62,Email + onsite
CUST-004830,Decor,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.2946,171.39,Onsite only
CUST-004831,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.3996,229.93,Onsite only
CUST-004832,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.2333,199.30,Email + onsite
CUST-004834,Lifestyle,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.3948,181.03,Email + onsite
CUST-004836,Home Essentials,SKU-KIT-005,Silicone Utensil Set,Kitchen,0.3520,156.25,Email + onsite
CUST-004837,Bedroom,SKU-BATH-002,Soap Dispenser Set,Bathroom,0.2986,122.80,Onsite only
CUST-004838,Bathroom,SKU-BED-001,Cotton Bedding Bundle,Bedroom,0.4126,747.80,Email + onsite
CUST-004839,Pet,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.2642,234.60,Onsite only
CUST-004844,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.4018,162.16,Onsite only
CUST-004845,Bathroom,SKU-BED-002,Luxury Throw Blanket,Bedroom,0.4171,544.17,Email + onsite
CUST-004847,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.6174,189.46,Email + onsite
CUST-004848,Lifestyle,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.3907,196.05,Onsite only
CUST-004849,Outdoor,SKU-LIFE-005,Weekend Cooler Bag,Lifestyle,0.3396,353.45,Onsite only
CUST-004852,Lifestyle,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.4458,158.11,Email + onsite
CUST-004854,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.3824,210.57,Email + onsite
CUST-004855,Bedroom,SKU-BATH-001,Bath Towel Bundle,Bathroom,0.4307,462.18,Email + onsite
CUST-004857,Decor,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.3223,203.76,Email + onsite
CUST-004861,Home Organisation,SKU-KIT-002,Ceramic Dinner Set,Kitchen,0.5839,540.10,Email + onsite
CUST-004864,Home Organisation,SKU-KIT-006,Reusable Food Wraps,Kitchen,0.3981,96.32,Email + onsite
CUST-004865,Lifestyle,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.3268,145.46,Email + onsite
CUST-004867,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.2309,141.03,Onsite only
CUST-004868,Workspace,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.2760,181.05,Email + onsite
CUST-004871,Bathroom,SKU-BED-002,Luxury Throw Blanket,Bedroom,0.3738,717.04,Email + onsite
CUST-004872,Bedroom,SKU-BATH-002,Soap Dispenser Set,Bathroom,0.3486,122.00,Onsite only
CUST-004873,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.6413,179.52,Email + onsite
CUST-004874,Workspace,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2277,145.63,Email + onsite
CUST-004875,Decor,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.3612,173.15,Email + onsite
CUST-004878,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.2023,191.84,Email + onsite
CUST-004881,Pet,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.2829,236.20,Email + onsite
CUST-004885,Lifestyle,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.2272,199.65,Email + onsite
CUST-004889,Home Organisation,SKU-KIT-003,Digital Kitchen Scale,Kitchen,0.2937,248.81,Email + onsite
CUST-004890,Home Essentials,SKU-KIT-006,Reusable Food Wraps,Kitchen,0.4030,133.37,Email + onsite
CUST-004892,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.4802,195.55,Email + onsite
CUST-004893,Outdoor,SKU-LIFE-005,Weekend Cooler Bag,Lifestyle,0.2013,346.60,Email + onsite
CUST-004897,Home Organisation,SKU-KIT-004,Copper Water Bottle,Kitchen,0.2496,211.86,Email + onsite
CUST-004898,Home Organisation,SKU-KIT-005,Silicone Utensil Set,Kitchen,0.4046,148.22,Onsite only
CUST-004899,Bathroom,SKU-BED-002,Luxury Throw Blanket,Bedroom,0.4646,699.56,Email + onsite
CUST-004900,Lifestyle,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.2630,198.56,Email + onsite
CUST-004901,Workspace,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.3762,193.03,Email + onsite
CUST-004903,Home Organisation,SKU-KIT-004,Copper Water Bottle,Kitchen,0.2397,217.95,Email + onsite
CUST-004904,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.2233,205.32,Onsite only
CUST-004906,Workspace,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2513,193.07,Email + onsite
CUST-004907,Home Essentials,SKU-KIT-005,Silicone Utensil Set,Kitchen,0.4124,182.04,Email + onsite
CUST-004908,Bathroom,SKU-BED-002,Luxury Throw Blanket,Bedroom,0.6464,700.80,Email + onsite
CUST-004909,Lifestyle,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.5695,184.59,Email + onsite
CUST-004910,Decor,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.4605,235.49,Email + onsite
CUST-004911,Home Organisation,SKU-KIT-005,Silicone Utensil Set,Kitchen,0.2323,186.49,Email + onsite
CUST-004914,Pet,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.5231,208.68,Email + onsite
CUST-004915,Lifestyle,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2667,181.24,Onsite only
CUST-004916,Home Essentials,SKU-KIT-002,Ceramic Dinner Set,Kitchen,0.2787,791.98,Email + onsite
CUST-004918,Bedroom,SKU-BATH-001,Bath Towel Bundle,Bathroom,0.3194,437.43,Email + onsite
CUST-004919,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2555,176.76,Email + onsite
CUST-004920,Workspace,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.2633,177.39,Email + onsite
CUST-004922,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.3359,154.40,Email + onsite
CUST-004930,Workspace,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.4401,186.76,Onsite only
CUST-004931,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.4658,155.27,Email + onsite
