date,customer_id,campaign_id,campaign_name,campaign_status,ad_group_id,impressions,clicks,cost_micros,conversions,conversion_value,currency_code,device,network
10/02/2024,1751645402,846437,Brand_SA_Q1,REMOVED,144666,92391,7341,40544998660,454.26,,ZAR,mobile,youtube
"February 06, 2024",6825474978,892930,Retargeting_Lapsed,,91763,21150,1354,16769302432,9.75,3847.98,usd,,
2024-09-26,8270557001,801242,Brand_SA_Q1,REMOVED,143008,95819,4597,9111122668,441.3,3496.97,ZAR ,DESKTOP,SEARCH
20240111,3491466371,496083,Retargeting_Lapsed,enabled,361357,55987,2583,,6.69,2233.2,,MOBILE,YOUTUBE
20240806,1803986634,442855,Awareness_Display_ZA,ENABLED,124816,49980,3447,11269719391,,,ZAR,tablet,SEARCH
2024-02-07,3556487788,435779,brand_sa_q1,,481533,44719,2383,4955538346,195.17,,ZAR	,Tablet,
14-07-2024,9376392403,413208,Awareness_Display_ZA,PAUSED,280466,66371,3240,45613226511,25.7,2535.46,ZAR ,tablet,
20240311,9652866465,379689,retargeting lapsed,ENABLED,264319,32942,1062,7887688443,79.85,,usd,,DISPLAY
07/08/2024,3338478195,336106,retargeting lapsed,ENABLED,217039,51622,1376,4993757805,,,,mobile,display
16/04/2024,4853791607,757903,brand_sa_q1,,531283,71091,1922,,16.22,4562.08,zar,,DISPLAY
"December 20, 2024",9394300715,833094,UNKNOWN,paused,321705,82140,4729,16197294561,203.63,3790.35,usd,,youtube
2024-03-12,4908491536,122595,,PAUSED,20761,63725,3300,29917306108,7.21,2403.06,ZAR	,Mobile,search
"August 23, 2024",5214859617,170097,BRAND SA Q1,enabled,871039,82538,4398,16033854953,360.48,4640.67,,tablet,
2024-08-11,9582672107,660029,Brand_SA_Q1,,489064,42710,1436,20888447322,103.5,365.64,usd,tablet,youtube
11/03/2024,5958916240,955637,BRAND SA Q1,,606006,60489,3224,47010476511,252.89,,zar,,SEARCH
11-12-2024,4444690676,738371,Black Friday 2024,,596922,73994,1240,6309031664,85.2,,,tablet,YOUTUBE
,9050496831,991044,Brand_SA_Q1,ENABLED,199572,77979,5270,,361.51,949.06,usd,mobile,
,1961269887,129560,Awareness_Display_ZA,REMOVED,69899,10562,224,1357229568,11.29,,ZAR,DESKTOP,display
20240601,4177825585,655573,black friday,PAUSED,556932,1076,101,1114926845,6.97,2258.62,zar,mobile,
20240507,1198707522,263182,brand_sa_q1,REMOVED,538808,84943,449,1499237927,32.12,,,,display
,6180385981,592959,retargeting lapsed,,316993,98822,418,524883633,31.31,1739.94,ZAR	,mobile,search
,5336740405,365281,black friday,PAUSED,164122,45126,253,3125209862,3.85,1662.97,ZAR,Desktop,YOUTUBE
18/10/2024,7380260773,243261,retargeting lapsed,,503879,83948,980,12777162839,,,ZAR,Desktop,SEARCH
20240518,2413344247,532177,Black Friday 2024,enabled,981926,60951,118,1232389833,,1606.41,ZAR ,,display
06-12-2024,2561629353,388927,BRAND SA Q1,PAUSED,672439,60322,4952,72440334986,163.62,1283.79,,MOBILE,
"September 04, 2024",8191615688,496297,brand_sa_q1,ENABLED,866366,28644,2,9641505,0.03,,ZAR	,,YOUTUBE
03/10/2024,9489643561,808332,Awareness_Display_ZA,enabled,128437,82138,2665,26143332692,102.73,,USD,desktop,display
2024-09-15,3371650750,954336,brand_sa_q1,,933170,95838,9401,120771868025,744.31,3383.84,ZAR	,desktop,
20-11-2024,4741185353,885909,Brand_SA_Q1,ENABLED,600133,87920,1686,17694453513,131.25,,USD,DESKTOP,
"June 09, 2024",4967551106,422828,BRAND SA Q1,paused,317209,66090,1014,960816972,23.79,4994.97,usd,Mobile,display
2024-10-06,6333331955,855085,brand_sa_q1,,531742,24702,895,11689635028,22.34,3523.57,,,display
01/03/2024,4346616083,157951,brand_sa_q1,ENABLED,417778,62158,5286,48106175692,275.83,,ZAR	,Desktop,search
2024-11-02,8035311802,440605,Brand_SA_Q1,paused,369505,35534,2928,31875642320,154.46,1666.03,usd,Desktop,DISPLAY
,6911031415,859500,black friday,PAUSED,,17395,238,1189548787,6.96,4504.87,,mobile,SEARCH
14-12-2024,2655375449,901557,retargeting lapsed,,801250,38239,2260,27262511879,31.01,,ZAR ,Tablet,YOUTUBE
2024-12-15,3116283734,921606,Brand_SA_Q1,PAUSED,305095,60958,1518,14317423788,,,usd,MOBILE,SEARCH
,6174850901,166985,retargeting lapsed,enabled,86445,35336,2034,2185692248,193.63,4480.84,ZAR,desktop,
"November 21, 2024",2933736870,316788,BRAND SA Q1,paused,505179,35563,2937,42523795011,16.99,3568.18,zar,,
2024-04-12,5356545403,332627,retargeting lapsed,ENABLED,623475,79724,5656,12451303866,291.38,3626.89,,,search
"November 22, 2024",6653377708,821599,Awareness_Display_ZA,ENABLED,184399,3066,104,1104078906,3.15,,zar,,search
20241020,4103540195,239827,Awareness_Display_ZA,ENABLED,923281,12212,640,6607802866,1.4,2673.16,,mobile,SEARCH
,6030052182,645942,retargeting lapsed,ENABLED,281267,25354,2051,25004659183,70.94,2661.09,ZAR ,,
"March 18, 2024",5010367999,987007,brand_sa_q1,paused,754686,36556,3000,5868011001,208.53,2369.33,usd,Desktop,display
"December 05, 2024",1759783919,342723,Black Friday 2024,PAUSED,742090,40818,3268,12472771131,294.01,,USD,,display
20240706,5505308926,277413,retargeting lapsed,REMOVED,937818,45531,4199,13786340898,158.05,,ZAR,Tablet,youtube
"May 19, 2024",1730480599,729028,Black Friday 2024,paused,911881,14876,339,1484712658,5.24,1081.06,ZAR	,tablet,YOUTUBE
2024-07-28,9463256319,960072,black friday,enabled,443428,82979,5591,78852153870,165.38,2669.92,ZAR ,,search
20240109,5755519875,437165,BRAND SA Q1,PAUSED,396989,10620,393,2558745099,3.57,,USD,MOBILE,display
"October 15, 2024",1786903628,279417,Retargeting_Lapsed,ENABLED,425766,23827,763,10826259135,73.6,4080.34,,Mobile,
"September 19, 2024",8306468900,364300,BRAND SA Q1,enabled,818742,34270,1675,18162078541,81.04,4832.43,zar,Tablet,SEARCH
20240914,9449135163,190311,BRAND SA Q1,,715594,81175,2125,10219636990,148.25,,,Mobile,
"November 20, 2024",4925783818,429472,Retargeting_Lapsed,ENABLED,53477,55847,717,2967812306,60.69,,usd,tablet,search
20241207,7166833728,913115,black friday,PAUSED,84091,40727,585,,4.86,3855.5,USD,MOBILE,search
2024-05-01,9747449250,355027,Awareness_Display_ZA,enabled,638375,76591,4369,30063529920,248.62,2394.24,zar,Mobile,youtube
20-04-2024,1743410938,964679,brand_sa_q1,PAUSED,70419,52292,2106,20194240342,,,zar,DESKTOP,SEARCH
08/03/2024,9940870729,181921,brand_sa_q1,REMOVED,889614,18669,1030,10827999524,,,,mobile,DISPLAY
26-06-2024,7295541391,589947,UNKNOWN,REMOVED,494726,94589,3611,2901556213,76.84,3817.55,,desktop,YOUTUBE
28/07/2024,9556455688,211937,black friday,,744764,89606,8182,115172611230,808.1,3103.96,ZAR	,Tablet,display
17/11/2024,2586078298,949278,Black Friday 2024,,814583,72845,4550,9902389037,126.54,4434.21,USD,MOBILE,search
03-12-2024,1490010226,598097,BRAND SA Q1,enabled,243115,22896,2134,18008106538,25.9,1091.6,zar,,search
2024-12-20,7081289242,122102,Black Friday 2024,PAUSED,105733,10753,502,6974276989,,,,,youtube
2024-06-09,6132085908,840927,Retargeting_Lapsed,enabled,589292,73311,1870,23375998633,124.73,,usd,,youtube
"August 27, 2024",9638924620,574094,Retargeting_Lapsed,enabled,140560,59380,5577,35016666384,127.89,3407.05,ZAR,Mobile,SEARCH
21-02-2024,1473670482,716359,black friday,PAUSED,514322,20995,1409,10470533679,109.35,4291.99,USD,DESKTOP,youtube
"June 19, 2024",1932010255,977626,retargeting lapsed,REMOVED,548869,98566,7018,42218299070,318.99,,ZAR,,
20240719,8836606151,552463,brand_sa_q1,REMOVED,404197,56284,3062,21614871813,237.9,1144.5,ZAR ,tablet,search
2024-09-26,6355368338,222153,retargeting lapsed,enabled,544027,66368,365,4394767119,22.63,,USD,,YOUTUBE
2024-01-22,9348332244,833810,retargeting lapsed,ENABLED,236694,67722,6732,25410468323,540.95,240.33,ZAR,Desktop,youtube
01-10-2024,3091928036,640419,brand_sa_q1,enabled,908267,72598,6303,6911291055,,,ZAR	,Mobile,youtube
20240617,2276946546,439497,,REMOVED,408836,58421,4702,53126785113,218.12,,,,youtube
20241007,5293069599,945457,Retargeting_Lapsed,paused,728958,33248,1310,16178087276,87.42,,USD,MOBILE,DISPLAY
09-05-2024,1664868845,511494,Brand_SA_Q1,ENABLED,283321,33056,1501,1653476935,,,ZAR ,Tablet,
,8734534138,105862,,paused,463736,53818,1387,,,2543.92,ZAR,,display
26-11-2024,7765993783,815728,Brand_SA_Q1,PAUSED,803467,40138,2990,6699646651,294.51,,ZAR	,mobile,youtube
,4808052923,457611,brand_sa_q1,,251119,39965,2357,10419988514,145.43,,zar,Desktop,display
25-09-2024,6709928914,564709,black friday,enabled,896097,8197,561,7269244818,23.74,2894.1,usd,,YOUTUBE
20240719,8784441217,855972,,REMOVED,716263,92207,6720,89717930850,542.79,1183.75,usd,Desktop,
20240731,7212980323,767907,Brand_SA_Q1,enabled,439512,78150,6554,55676706878,96.1,3753.28,,Tablet,SEARCH
29/02/2024,8561281516,827941,,,679215,87669,2348,34229852469,65.87,,USD,tablet,SEARCH
,9605031864,523149,Awareness_Display_ZA,REMOVED,192282,54237,1664,19621592510,117.18,1298.69,ZAR ,,DISPLAY
"December 17, 2024",4841371666,421300,Brand_SA_Q1,PAUSED,775740,95815,3248,20173970700,198.62,4900.27,ZAR,MOBILE,
20240114,9974662958,176755,retargeting lapsed,ENABLED,132041,25753,807,9622227700,79.74,,usd,Mobile,YOUTUBE
18-06-2024,2338208996,478447,black friday,enabled,892465,82650,4377,2799366262,121.29,2362.47,ZAR,desktop,SEARCH
2024-01-21,9257288330,580412,UNKNOWN,,786139,44727,2024,1795191664,77.75,,,Tablet,YOUTUBE
20240722,3444988729,297771,BRAND SA Q1,REMOVED,804356,16573,482,6936881196,29.46,3159.71,USD,Mobile,YOUTUBE
,5128634215,999848,Awareness_Display_ZA,ENABLED,911801,11758,936,11145182399,25.69,1649.28,usd,MOBILE,search
08/11/2024,5055316696,510553,UNKNOWN,paused,619059,5297,172,2029653812,,1294.06,ZAR	,mobile,DISPLAY
20240630,3695567929,986808,UNKNOWN,PAUSED,589290,6382,496,4694880166,46.25,520.74,ZAR ,desktop,display
21/06/2024,9261667562,444306,retargeting lapsed,REMOVED,378274,71065,5872,87551916923,411.71,1872.55,ZAR ,DESKTOP,DISPLAY
13-03-2024,3162262444,756961,Retargeting_Lapsed,PAUSED,972806,28147,1422,10336295260,,3112.11,,Tablet,YOUTUBE
,4837069422,286072,Brand_SA_Q1,REMOVED,136633,69934,4953,48518216431,,4653.96,,Desktop,YOUTUBE
,,420259,Brand_SA_Q1,paused,564833,91527,5664,23015521210,234.44,,zar,MOBILE,display
"December 04, 2024",5812401779,538918,Awareness_Display_ZA,ENABLED,916078,32494,2452,7818291752,57.84,3439.76,USD,desktop,YOUTUBE
20241216,8782039792,965019,Retargeting_Lapsed,paused,526114,58748,2181,6835924293,207.41,3509.07,zar,Mobile,
18-02-2024,3447150686,277772,UNKNOWN,PAUSED,618665,91832,8191,53249783882,54.58,2564.89,zar,desktop,DISPLAY
"December 11, 2024",7698823455,530179,BRAND SA Q1,enabled,33501,97941,4718,63700875607,,,ZAR	,,YOUTUBE
2024-02-05,2280955480,721311,black friday,paused,380531,41778,2913,32146013354,143.84,684.31,,,display
,4148043174,492725,Awareness_Display_ZA,REMOVED,883638,61857,5622,35625208938,402.76,2081.26,USD,tablet,youtube
22-01-2024,3833800456,442169,UNKNOWN,ENABLED,361347,3258,43,396218557,1.9,,USD,MOBILE,YOUTUBE
18-07-2024,6520881801,482106,retargeting lapsed,REMOVED,606613,7476,111,602866573,0.52,,USD,mobile,youtube
2024-02-21,5039436970,565752,Awareness_Display_ZA,PAUSED,720184,62594,5552,32325470538,99.11,2201.62,zar,Tablet,youtube
2024-12-04,6963788700,618501,Retargeting_Lapsed,PAUSED,747319,40261,2851,21610510277,127.43,562.87,ZAR	,,
2024-02-19,6712077960,691969,retargeting lapsed,PAUSED,624331,35702,2646,18848577254,,3978.15,zar,,search
20240209,6477818782,946315,Awareness_Display_ZA,REMOVED,538884,46941,3345,31820706941,230.76,4378.45,ZAR,desktop,YOUTUBE
"May 21, 2024",9532304251,840194,retargeting lapsed,paused,541851,60046,3365,4087521676,104.93,2422.18,ZAR,Desktop,
08/08/2024,8582297656,248230,BRAND SA Q1,,177294,83091,6974,72435666627,167.99,,USD,tablet,
2024-06-23,9435149952,407629,Black Friday 2024,paused,81345,17956,403,4980740500,24.84,,usd,,search
2024-06-23,4531963276,421035,BRAND SA Q1,ENABLED,311679,84503,3612,13837322746,68.4,4083.32,ZAR ,tablet,search
20241127,3503891006,941524,retargeting lapsed,REMOVED,36557,31502,951,945365133,72.63,,zar,DESKTOP,DISPLAY
20/02/2024,6182902532,565438,retargeting lapsed,PAUSED,540817,84423,8076,12652675728,689.16,,USD,desktop,SEARCH
2024-07-25,1187671974,177487,black friday,PAUSED,632370,269,10,140519097,,242.07,ZAR,DESKTOP,DISPLAY
17/02/2024,2068769966,156701,brand_sa_q1,ENABLED,948069,4370,392,1961963078,38.95,,ZAR	,mobile,display
"April 12, 2024",5774850087,786553,Awareness_Display_ZA,PAUSED,343806,11042,1018,13669112045,,,USD,tablet,display
2024-10-30,8363195477,902375,retargeting lapsed,,698969,21725,239,2167673888,1.23,3978.58,usd,DESKTOP,search
20240720,1790949193,736773,Awareness_Display_ZA,,738039,79450,6499,32335590031,26.34,3429.65,usd,,YOUTUBE
20240607,6258844077,845531,Brand_SA_Q1,REMOVED,183964,56958,258,389448658,1.54,4108.12,USD,tablet,search
09-08-2024,5008729927,,UNKNOWN,PAUSED,67172,68977,982,8103867830,2.8,4388.12,USD,DESKTOP,youtube
,7346622985,125511,brand_sa_q1,,741881,42472,823,8724606502,45.46,,ZAR ,tablet,
2024-10-12,3018930285,282200,Brand_SA_Q1,enabled,358460,30843,1761,24446347691,29.39,933.76,ZAR ,,
20240814,6790011995,561866,BRAND SA Q1,PAUSED,781219,33833,2795,18634352832,165.01,,usd,Tablet,display
20240907,8233250342,599063,black friday,PAUSED,720915,44930,1265,836157597,57.88,3485.02,USD,Mobile,YOUTUBE
26/11/2024,2253411079,666601,retargeting lapsed,REMOVED,58210,11530,290,1617997615,7.4,2189.29,ZAR ,tablet,search
"July 30, 2024",5626349260,418599,Black Friday 2024,REMOVED,905738,13046,66,594407539,1.15,,ZAR ,,search
10/08/2024,1395978782,536357,UNKNOWN,REMOVED,343389,59222,700,2063733789,30.21,3966.79,ZAR,desktop,display
2024-02-22,2481147705,101433,Retargeting_Lapsed,paused,857231,11214,316,3348678311,20.52,4812.01,ZAR,,YOUTUBE
30-05-2024,4209207549,932364,black friday,REMOVED,67437,50046,4176,59470686284,407.6,,ZAR ,,DISPLAY
"June 30, 2024",1023278140,383717,,REMOVED,751415,63669,610,6336964948,28.98,,USD,mobile,YOUTUBE
2024-07-07,8897594108,779894,black friday,ENABLED,199705,10564,960,4802000490,,,USD,tablet,YOUTUBE
"November 15, 2024",9062875439,554615,Brand_SA_Q1,enabled,419263,74328,63,826825520,5.03,,,MOBILE,YOUTUBE
04-06-2024,6899553705,709748,retargeting lapsed,paused,678618,82586,5075,36840258120,117.46,,zar,DESKTOP,
20241209,2372478031,140616,UNKNOWN,paused,369657,19954,384,2685438047,,675.92,zar,desktop,YOUTUBE
24/01/2024,4033182663,985663,Black Friday 2024,REMOVED,16275,39436,3909,45093333770,315.59,108.15,usd,DESKTOP,YOUTUBE
"December 28, 2024",6909414658,906032,Retargeting_Lapsed,enabled,774190,28234,930,11557777470,24.59,,usd,Tablet,display
12-01-2024,5679826127,261371,brand_sa_q1,PAUSED,515966,21029,1412,14784110486,108.67,,USD,tablet,
04-05-2024,5235243437,686432,BRAND SA Q1,REMOVED,236561,27535,2531,8437844032,105.87,991.7,,DESKTOP,
2024-02-11,7411065816,391353,brand_sa_q1,REMOVED,138274,10989,680,9278107623,16.99,2615.22,ZAR,Mobile,youtube
,8182472209,712003,brand_sa_q1,ENABLED,474846,81798,1672,11308594203,63.1,3707.15,ZAR	,mobile,YOUTUBE
15-03-2024,6690811031,601917,retargeting lapsed,paused,43233,27501,2750,28935513449,25.91,135.77,ZAR ,MOBILE,search
"December 02, 2024",5800326551,980695,Black Friday 2024,,487245,70847,2917,38796724826,47.42,3017.67,ZAR,,SEARCH
20240327,4510071273,612139,brand_sa_q1,paused,794961,78747,4166,21101046365,310.49,,,desktop,youtube
25-12-2024,5667051949,519001,Retargeting_Lapsed,PAUSED,256088,77013,1158,12387945182,28.93,4926.92,usd,,youtube
03-06-2024,7365781492,320822,brand_sa_q1,,618355,23543,900,6702093430,61.99,,USD,DESKTOP,display
2024-03-13,6421383223,349989,Retargeting_Lapsed,enabled,893969,57594,2413,3269834493,,,,,YOUTUBE
"April 09, 2024",3710285454,128853,Brand_SA_Q1,PAUSED,522810,48237,363,4241796732,5.58,4130.37,usd,Tablet,youtube
,5617942510,248542,BRAND SA Q1,REMOVED,264248,15934,1361,20394932128,4.9,,zar,Mobile,
,9259792797,436317,UNKNOWN,,339664,51612,778,11608606943,70.55,4152.99,usd,Mobile,youtube
15-06-2024,3386297998,749983,retargeting lapsed,paused,477413,81795,6137,83683211792,71.05,2660.99,zar,Tablet,search
"March 13, 2024",9811880067,647265,Awareness_Display_ZA,paused,932552,5655,229,2138709654,19.45,,ZAR	,,DISPLAY
2024-05-10,1051909765,879927,Black Friday 2024,,932422,31072,2450,22714027666,,3252.55,usd,,youtube
"July 30, 2024",7207537298,449283,black friday,,925077,28996,745,8108962948,67.07,3573.49,ZAR,tablet,display
20240320,,775010,retargeting lapsed,PAUSED,920532,51029,1470,8096024246,52.91,,ZAR	,Desktop,YOUTUBE
"July 24, 2024",1227261398,444506,Retargeting_Lapsed,paused,456988,17670,173,1905625703,0.55,,ZAR ,desktop,youtube
"September 29, 2024",8677169276,598136,UNKNOWN,PAUSED,289013,94004,7569,59898596386,526.67,1182.51,ZAR,mobile,display
20240412,1942027401,502626,brand_sa_q1,ENABLED,,50187,2645,33520072413,187.1,,zar,tablet,SEARCH
,5601776937,948752,UNKNOWN,PAUSED,854370,21785,1645,9329978553,106.63,,ZAR ,Tablet,youtube
24-01-2024,1109696554,914451,Retargeting_Lapsed,enabled,693844,46751,1631,7193347325,95.13,4105.74,usd,tablet,youtube
,4148107123,980713,Awareness_Display_ZA,enabled,571852,64283,5701,40202329090,186.15,,usd,Desktop,SEARCH
20240921,2256788720,313589,black friday,REMOVED,187016,17019,843,6316005856,78.54,749.87,,MOBILE,
13/03/2024,3411725702,208966,UNKNOWN,paused,941912,20561,1136,,98.49,3449.42,usd,Tablet,search
2024-08-16,4115569485,316497,retargeting lapsed,enabled,609413,33269,416,4099475845,9.71,,USD,Desktop,display
"June 28, 2024",6543938962,226571,Retargeting_Lapsed,,514670,29206,2700,37856235337,134.86,,ZAR,mobile,DISPLAY
"July 01, 2024",1990737820,123949,UNKNOWN,PAUSED,568096,3027,130,1291427238,6.85,3744.15,,,display
20240204,,309288,retargeting lapsed,ENABLED,143773,74090,6816,49498842378,,,ZAR ,desktop,SEARCH
20240420,3110298535,401237,retargeting lapsed,ENABLED,424832,12374,108,587364062,6.72,,,,youtube
2024-08-05,8125657285,789645,Retargeting_Lapsed,enabled,903307,7473,103,177542320,3.98,,usd,desktop,YOUTUBE
11-10-2024,3268061978,624864,brand_sa_q1,REMOVED,560821,7745,538,3954038811,45.65,2568.53,zar,,display
2024-09-12,9695181879,500250,BRAND SA Q1,,20501,6551,57,,2.07,1387.81,usd,DESKTOP,DISPLAY
2024-10-29,2267676674,899101,retargeting lapsed,enabled,911139,34034,695,7024010890,47.59,,ZAR	,desktop,search
11/11/2024,2777051429,548836,BRAND SA Q1,PAUSED,390727,54288,3279,44878535816,4.66,4730.72,ZAR	,MOBILE,
"September 01, 2024",6199719286,367253,Retargeting_Lapsed,paused,955472,53006,1863,,135.29,416.66,zar,DESKTOP,
07-04-2024,9129846024,369746,Brand_SA_Q1,PAUSED,147415,72746,3312,7945866582,,,,tablet,search
20240829,6729569218,530920,retargeting lapsed,paused,305190,88237,8818,48835549438,28.48,143.07,,tablet,
20240226,1911612129,198524,brand_sa_q1,,425418,18131,826,8162823847,7.47,2799.93,ZAR ,,YOUTUBE
,1362034960,734306,Retargeting_Lapsed,paused,687989,29171,722,5231585431,26.98,2323.23,ZAR ,Mobile,display
"May 28, 2024",9178745126,462616,Awareness_Display_ZA,PAUSED,251646,74012,5706,17059128207,,,usd,Tablet,SEARCH
20240715,3326546473,537612,Retargeting_Lapsed,PAUSED,347359,66224,2857,12666795541,181.02,247.87,USD,Tablet,SEARCH
,2546332200,687079,Awareness_Display_ZA,ENABLED,170478,52542,1241,2728077417,0.95,1551.51,USD,DESKTOP,youtube
,3962503617,258569,Brand_SA_Q1,REMOVED,112344,50426,2819,7967148973,209.24,,zar,tablet,YOUTUBE
"November 06, 2024",3498336969,460209,Awareness_Display_ZA,,81456,83108,275,985743812,17.06,,ZAR ,Tablet,youtube
30/05/2024,3033265523,213321,UNKNOWN,PAUSED,439910,69698,2552,31809119690,205.39,4129.97,,,DISPLAY
"January 04, 2024",2651460754,937819,UNKNOWN,PAUSED,46960,88785,6689,47719714072,154.8,2976.06,,tablet,
,4973230127,401710,Retargeting_Lapsed,,862597,48249,1628,3994400130,135.83,,ZAR	,Mobile,
"February 21, 2024",2662763850,164563,Retargeting_Lapsed,PAUSED,823617,18540,1506,14202838133,0.2,,usd,Tablet,display
24/07/2024,4552046716,994579,UNKNOWN,,121156,55609,1741,23489203684,4.72,,USD,,youtube
"February 22, 2024",9072973317,153561,Brand_SA_Q1,,418287,82256,92,304576975,4.09,1193.51,ZAR,,
08/03/2024,2558891115,498903,Black Friday 2024,enabled,436100,78573,6657,94119130188,481.16,141.06,usd,MOBILE,youtube
2024-04-17,6898944858,963703,UNKNOWN,,997461,42555,1831,21771269091,0.72,,zar,desktop,
21-01-2024,8816376289,783086,brand_sa_q1,REMOVED,,26542,1564,14759275798,82.94,597.22,,desktop,
,9216770556,933167,Awareness_Display_ZA,,662370,51328,66,61589062,2.21,2760.37,,,YOUTUBE
"September 07, 2024",7751053711,123897,Retargeting_Lapsed,paused,198577,5628,227,3153525033,1.85,3958.37,ZAR ,Tablet,
20240128,2740923320,533823,Retargeting_Lapsed,ENABLED,472770,88969,5975,78225404263,210.01,1410.66,ZAR,tablet,youtube
20240313,6297021290,842269,UNKNOWN,ENABLED,151194,60044,2363,31922947951,130.82,1860.29,ZAR,desktop,youtube
20241223,1790421724,769925,Awareness_Display_ZA,ENABLED,409989,22004,377,1882376150,19.9,4565.71,zar,Mobile,search
20241010,3326070221,867339,Retargeting_Lapsed,,200331,12439,569,619641601,29.67,433.52,ZAR ,,SEARCH
23/05/2024,5299271952,906465,,,466236,98008,6830,83371467148,133.27,1276.08,zar,MOBILE,search
"April 10, 2024",1417234710,755072,Brand_SA_Q1,,103523,95778,3678,26603296708,143.45,,usd,MOBILE,YOUTUBE
06-11-2024,7575786677,837038,BRAND SA Q1,enabled,938891,88027,7121,20001364559,705.58,4867.71,ZAR,DESKTOP,
2024-05-02,,133602,UNKNOWN,REMOVED,192282,72051,313,1264466943,5.08,,ZAR ,,SEARCH
01-04-2024,2650237762,525389,Retargeting_Lapsed,ENABLED,661374,86546,4330,43653841338,167.43,33.95,zar,Desktop,DISPLAY
23/05/2024,3248394248,607835,Retargeting_Lapsed,,485706,15775,903,11797730917,85.71,2263.57,,Mobile,YOUTUBE
