date,channel_id,video_id,video_title,country,device_type,traffic_source_type,views,watch_time_minutes,impressions,impressions_click_through_rate,likes,comments,estimated_revenue_usd
"November 02, 2024",UC23365344207,0MFMYEnXO-J,Product Demo,,DESKTOP,,39106,73108.3,342457,0.0557,2437,1162,44.9734
2024-02-13,UC78946055844,qCu3hRjgGg8,Brand Story 2024,ZA,TABLET,BROWSE,90119,95719.7,653385,0.1924,372,2317,157.6056
03-02-2024,UC17848507407,BoEXfdfAXte,, South Africa,UNKNOWN,EXTERNAL,29018,17890.1,219224,0.0545,98,798,13.0925
28-02-2024,UC27302611232,pmO7lO3aCsw,How It Works,,MOBILE,SUGGESTED,40501,75382.9,402362,0.0763,6661,217,134.9086
20/02/2024,UC44685012324,jbgHRSJGiOK,Product Demo,South Africa,,BROWSE,46307,27601.8,213736,0.1202,4936,2297,43.2762
,UC61053672968,uacdvBzJ7Qc,,za,,,43408,7777.9,173322,0.0864,7471,454,
"May 06, 2024",UC20387687139,kQDeS-g2C-0,Brand Story 2024,RSA,TABLET,,59023,161628.3,571108,0.1754,7357,2373,103.5047
"November 01, 2024",UC15596717988,,How It Works,ZA,MOBILE,EXTERNAL,45983,68544.5,385290,0.0133,2341,1548,97.1727
30/07/2024,UC30502317759,NgvCaFzkRUN,,za,,YT_SEARCH,61804,78943.5,373539,0.0246,6159,2346,
20240131,UC13254477445,XMMzwpINeeI,Brand Story 2024,South Africa,TABLET,EXTERNAL,59475,22687.9,204211,,11183,447,43.6213
,UC80672215086,25T9vy9t4CP,Brand Story 2024,,UNKNOWN,,77323,139806.6,394995,0.0277,12380,1770,80.0117
19/09/2024,UC26486594176,7wTJZJCCkUn,,ZA,TABLET,SUGGESTED,45631,108040.2,177604,0.1236,4010,1968,126.6133
18/01/2024,UC24476161360,PaGam0jkuba,How It Works, South Africa,,YT_SEARCH,82056,31583.7,314628,0.1037,2870,1403,220.5464
"June 22, 2024",UC65166908687,w-VqfgON3qH,,South Africa,UNKNOWN,BROWSE,34552,83126.3,35408,0.1973,4890,822,71.3287
18/01/2024,UC94665359768,Jt2YxAy42JQ,Customer Testimonial,,UNKNOWN,YT_SEARCH,43764,95748.3,170120,-0.0055,4793,206,44.3211
12/06/2024,UC86549603459,l8_yZv4DRpx,,,,PLAYLIST,93441,157559.3,547939,0.0395,5705,,228.4775
20240524,UC96274692558,h3Yu6qUaS78,Brand Story 2024,South Africa,UNKNOWN,,34484,,135982,,5112,,152.4104
16/04/2024,UC29923673488,HfpB0HTXdg-,Customer Testimonial,RSA,DESKTOP,SUGGESTED,46141,122248.1,319137,0.2299,1681,1079,
16-09-2024,UC76355106451,TtHxU-UMcm7,How It Works,RSA,TV,,27471,65429.8,238079,,2470,693,11.6131
09-08-2024,UC55701095035,jaDhy0XRw3D,,,UNKNOWN,BROWSE,45938,93931.7,328591,0.1021,6084,1324,
14-12-2024,UC42537244109,DaYMPDo6tE3,, South Africa,MOBILE,YT_SEARCH,74679,153475.6,658433,0.2338,13709,2523,330.0855
"August 03, 2024",UC84586806919,r5AgZHhtJqb,How It Works,south africa,TV,PLAYLIST,49855,77062.4,201140,0.2418,3598,2352,46.2912
"July 04, 2024",UC54629920294,g_Oh--HR_JD,How It Works,rsa,MOBILE,PLAYLIST,94321,101541.0,284130,,4499,3089,41.9304
11/12/2024,UC25723604702,GbF_3PGsNfo,Brand Story 2024,,TABLET,YT_SEARCH,71449,49463.5,255631,0.1126,7561,2832,
2024-10-29,,iEPUdvAZJhq,,za,,EXTERNAL,18261,31190.8,66174,,2458,507,
26-09-2024,UC97405022158,ZD7eUtU_Vuq,How It Works,RSA,UNKNOWN,BROWSE,33918,26407.9,214873,0.0155,4039,350,41.3347
16/11/2024,UC41336038398,hArPSnhVcsf,Customer Testimonial,South Africa,MOBILE,EXTERNAL,63525,92354.4,365351,0.1027,1336,2977,161.0524
2024-10-17,UC31997224610,7NNXLQJYCRf,Customer Testimonial,rsa,TABLET,,93286,203274.9,758296,0.2189,8194,3643,47.4114
"July 24, 2024",UC19942979387,Huoax_XkRpE,,rsa,TV,,51949,49467.9,17840,0.1758,2997,1424,159.5527
,UC58831770975,x0snzBZpMgL,,south africa,,PLAYLIST,35313,27085.0,195029,0.1759,926,840,70.8825
,UC39306940573,9eetfSsbBSs,Product Demo, South Africa,TV,EXTERNAL,31660,72655.6,28948,0.1715,4841,112,
20240520,UC72325849662,kk_uE2Cu50g,,South Africa,TV,,85938,41093.2,64469,0.0106,15039,,359.1289
20241014,UC86179215501,wBc3eX1wwI6,Customer Testimonial,,UNKNOWN,,49873,48675.9,265325,0.2351,1325,1653,171.5482
"April 08, 2024",UC98534062791,HLBGvpfjn-G,How It Works,,TABLET,YT_SEARCH,55812,144767.6,71919,0.2148,3403,1809,166.2818
03/12/2024,UC56596989691,x9hvVuxAF4l,Brand Story 2024,,TV,PLAYLIST,40801,1669.0,323782,-0.0093,2725,579,167.6272
2024-04-15,UC94034709152,aHMylMk9iLW,,,UNKNOWN,SUGGESTED,28796,69818.3,53818,0.0443,4865,158,
09-02-2024,UC20038981968,Z6GBgXClYq0,How It Works,south africa,UNKNOWN,BROWSE,47511,22098.2,265969,0.0484,8604,1771,110.6451
20241013,UC22621638029,UE1xC7N19kU,,,TABLET,SUGGESTED,15073,13755.1,48239,0.0127,2693,189,
26-07-2024,,ldpsNgNRyNV,,za,,EXTERNAL,55213,57758.6,454999,0.0763,9503,1618,9.6621
02-08-2024,UC51491763391,c3A1f42_PfF,,,TABLET,SUGGESTED,53284,87867.4,78152,0.0224,1310,,
2024-01-02,UC87177769019,w_lZZdQJL4Y,, South Africa,DESKTOP,PLAYLIST,73993,158998.0,111308,,4318,1264,100.5676
20240929,UC82055463298,qfw63tGexuO,Brand Story 2024,za,DESKTOP,,90349,164676.3,79316,,3150,20,128.9425
02-11-2024,UC24265617179,97Fa2koF-mD,Product Demo,rsa,TV,YT_SEARCH,97900,143764.0,106246,0.1894,1256,2982,325.3841
06/10/2024,UC52262646614,dqY4gHMKbg5,Brand Story 2024,,MOBILE,EXTERNAL,38678,,10898,0.2377,5820,,83.5519
2024-10-19,UC29191594101,cEU_VwA_44N,,south africa,TV,EXTERNAL,34457,86580.6,193858,0.1069,1390,8,62.7616
20241022,UC13907507594,fdPyq-jLFSz,, South Africa,TABLET,PLAYLIST,35315,,211856,0.1374,548,1582,
2024-01-01,UC88540918966,nJ6RuBj64mH,Product Demo,,MOBILE,EXTERNAL,83558,199777.2,376669,0.1364,6679,3972,43.2492
"October 25, 2024",UC89385820173,7IlvOqnWGw3,, South Africa,TABLET,,16127,16396.3,,0.066,528,243,47.6592
"July 26, 2024",UC50247743807,Kyn1DKAwcp6,Customer Testimonial,,,BROWSE,51637,110926.4,30651,,8754,,22.2693
"March 19, 2024",UC98780357970,WrnftqrXSu5,Brand Story 2024,,DESKTOP,,37946,107113.3,192187,0.1617,5710,1810,
20240929,UC99650400510,5psBDMenHj9,How It Works,south africa,TABLET,SUGGESTED,95536,100102.5,370901,-0.0081,9338,2280,343.1543
"December 18, 2024",UC50055668253,8azEGypXcrZ,, South Africa,MOBILE,,88439,196508.1,430206,-0.0093,10769,726,374.0093
20240214,UC83394695834,6L3m8rZ37oD,Customer Testimonial,za,UNKNOWN,YT_SEARCH,54883,8179.3,467126,0.0205,4625,,68.3876
2024-05-24,UC22569155668,SW-pDMvzCLm,,RSA,TABLET,PLAYLIST,94823,178466.7,135314,0.1493,7108,1507,443.6249
07/05/2024,UC19155844783,K5i01UNMIv6,, South Africa,,,77657,202720.5,293706,0.0091,4130,725,
09-04-2024,UC54028680050,r1vrI609K7w,,south africa,DESKTOP,,22810,21729.2,151196,0.059,2542,659,33.6942
"August 07, 2024",UC93221017160,XWRDXSWh_KS,,za,TABLET,,12787,35357.2,126842,0.136,1224,148,15.5131
31/10/2024,UC35306755861,BAOKhweJYQq,Customer Testimonial,rsa,TABLET,PLAYLIST,29523,33775.2,103726,0.1793,3262,1089,117.4098
"October 02, 2024",UC61035842629,r_sUxdJigUb,,RSA,UNKNOWN,PLAYLIST,87506,161613.9,504829,-0.0095,13897,4360,
"September 01, 2024",UC52126626120,JVuI3x01Mlb,Brand Story 2024, South Africa,DESKTOP,SUGGESTED,25562,49721.1,71723,0.0331,236,822,
28/12/2024,UC90167943035,RolK-gvOn3e,How It Works,za,TV,BROWSE,51399,132059.2,174950,0.2308,6002,1214,165.0618
20240619,UC41444678396,3I2gNikG6s3,,South Africa,MOBILE,PLAYLIST,2864,8305.1,17810,0.1495,48,,-0.6488
"August 06, 2024",UC50649428601,El9_bbgYig4,,ZA,TABLET,BROWSE,50476,75207.0,474761,,8856,2397,251.5732
2024-05-07,UC65241234029,ea4ENSFMPo9,Brand Story 2024,rsa,TV,PLAYLIST,52258,38560.6,384500,0.0415,1632,1918,186.567
2024-09-26,UC75477493997,42IwkCoCnA-,Customer Testimonial,rsa,UNKNOWN,BROWSE,99620,240494.9,913683,0.2459,20,3077,434.3921
06/12/2024,UC79628817441,z91uh5SA2S8,Brand Story 2024,,MOBILE,,85029,128748.0,689693,0.183,4273,918,143.3819
2024-12-06,UC75266156461,,Product Demo,za,MOBILE,SUGGESTED,97666,10061.2,,0.0238,5986,3855,316.4216
20240311,UC56123758197,xBRguIttsli,Customer Testimonial,,DESKTOP,BROWSE,60491,8998.8,177025,0.1711,,2251,133.0097
20240312,UC31184916817,ddH7obZ5CvV,,RSA,TABLET,BROWSE,14967,9707.0,94128,0.2393,2935,529,12.8235
08-11-2024,UC32430412512,fUlhnGTO7lA,Product Demo,,DESKTOP,,23264,7005.9,160130,0.1586,1823,419,
2024-05-18,UC69127765831,,How It Works,,DESKTOP,BROWSE,43477,28063.3,357811,0.0391,3849,,
20241015,UC87993857981,PAVclMHoIxJ,Product Demo, South Africa,,EXTERNAL,50993,93420.1,106192,0.2303,8467,2443,9.6267
2024-06-06,UC30795199229,RS6xPpMKxON,How It Works, South Africa,TABLET,PLAYLIST,27448,50240.6,94214,,5308,1117,127.1331
15-07-2024,UC55975698190,8RKPqrvrP_e,,,MOBILE,SUGGESTED,524,308.1,1059,0.071,14,10,-0.1266
20240509,,mIOkt_zUTtj,,RSA,,EXTERNAL,95005,144419.5,,0.0705,8054,2506,255.3296
14/06/2024,UC14599147868,q9dyfhSveob,Brand Story 2024,south africa,UNKNOWN,,48890,1024.2,50688,,6220,1939,
01/06/2024,UC22662969717,Nr9TecmdbJi,Customer Testimonial,RSA,UNKNOWN,BROWSE,80774,41309.8,158103,-0.0081,4971,1664,
2024-12-02,UC87467918357,JPkbkZQpMs4,,rsa,,,71582,72603.6,670894,0.1722,2697,1399,31.1164
20240302,UC56919707866,1EjcBslbCtL,Customer Testimonial, South Africa,TABLET,YT_SEARCH,76729,7187.4,71698,0.1729,,3536,
06-03-2024,UC24510416961,vSi6WD0BKNl,,ZA,MOBILE,YT_SEARCH,55953,117278.2,424546,0.2125,2379,1645,279.7614
"May 17, 2024",UC55855294962,2eW5wAMvAs-,,,TV,YT_SEARCH,30305,23086.4,237695,0.0297,199,547,55.0653
20240318,UC45122130380,7HXmLbX0Bwg,Product Demo,rsa,,,95873,180622.8,695150,0.0809,8750,1262,244.8645
,UC83447777392,Uln4NvQgvL3,Product Demo,RSA,UNKNOWN,EXTERNAL,25746,1215.3,181110,0.0748,4287,955,53.0457
2024-07-21,UC13999407696,3TiFrRA_wlx,Customer Testimonial,RSA,UNKNOWN,PLAYLIST,55327,115547.8,462379,0.2488,3734,524,220.0951
20240810,UC53082561061,n-Ez2-3Fy8V,,south africa,DESKTOP,PLAYLIST,73314,145144.6,251346,0.0772,622,2832,
,UC87924467131,VW4SKCRvYAD,Product Demo,south africa,,,99521,195681.2,362349,0.1557,17287,249,
"February 26, 2024",UC13898690145,T55JwwLSJ5k,Brand Story 2024,South Africa,UNKNOWN,EXTERNAL,98430,241493.8,787120,,13441,165,450.0965
"March 30, 2024",UC16334701541,apGbmA0SWjS,,,MOBILE,EXTERNAL,61631,56403.3,26772,-0.0034,991,,
21/10/2024,UC71967018284,-5EfsFb7rL-,How It Works,south africa,TV,PLAYLIST,47037,,255420,0.1183,,,102.7506
2024-01-09,UC29373204090,iwUI7h1aPQW,,south africa,TV,YT_SEARCH,74952,50960.5,583839,0.1987,5525,30,156.6213
2024-02-24,UC25996422671,M3dKajs8dOg,Product Demo,,TABLET,SUGGESTED,49960,45883.1,27722,0.2493,1950,,
2024-11-03,UC82225345828,PByDPp1_p_n,Brand Story 2024,RSA,UNKNOWN,BROWSE,81338,89406.8,304925,0.1215,15943,1183,
,UC41696064630,OKnexQHOXYH,Brand Story 2024,RSA,DESKTOP,PLAYLIST,31753,69868.7,94486,0.0359,465,1520,12.0585
"February 21, 2024",UC18757453097,9pz9tPc4qL1,Product Demo,south africa,UNKNOWN,PLAYLIST,53360,86747.3,431233,0.2322,4459,,68.8609
,UC66973904377,vqfh3o5qyjL,Customer Testimonial,ZA,DESKTOP,,2663,2346.5,21372,,275,34,-0.5506
20240822,UC55952272675,,Brand Story 2024,za,UNKNOWN,PLAYLIST,63817,16018.9,193832,0.1492,1312,1169,
,UC85406824268,BGebdnP_N_k,Product Demo,South Africa,,YT_SEARCH,1840,715.0,13622,0.0902,173,33,-0.5803
27/08/2024,UC24232949216,w00gYiGP-9l,,,TABLET,EXTERNAL,56313,,327495,0.0801,6843,46,
20240603,UC87731043055,StcIm4zVTbo,,,TV,BROWSE,38623,46084.8,361869,0.0661,5175,1035,7.3674
"January 30, 2024",UC34834197311,YV3BEPZqyu2,,ZA,TV,,3719,,20654,0.085,79,178,
20240908,UC14056953977,JMgEqCOKUn0,Customer Testimonial, South Africa,TABLET,YT_SEARCH,80383,200192.7,145974,0.208,2156,3768,
07/10/2024,UC74489634380,ZRfhpsENzh1,,,DESKTOP,SUGGESTED,23603,62195.2,,0.1308,1538,,40.3272
01-02-2024,UC48393796094,mdvXSFrKFGd,Product Demo,za,UNKNOWN,EXTERNAL,44685,119322.3,270542,0.026,8178,,187.0927
20240408,UC62475505772,lTqohT8oKi_,Brand Story 2024,,TABLET,SUGGESTED,74185,,604559,0.2056,9939,1524,180.5371
06-11-2024,UC34453531377,OTUKXWiWb7z,Product Demo,,TABLET,EXTERNAL,26951,77799.3,103063,,452,,
,UC32903496584,lGCO6cOPgty,Brand Story 2024,South Africa,DESKTOP,EXTERNAL,57775,137860.6,123007,0.2056,5103,1560,152.2111
08-02-2024,UC40547730572,BUL7JSxGoHc,Brand Story 2024,ZA,TV,PLAYLIST,75427,139565.8,375464,0.0448,14495,2454,371.7417
"August 18, 2024",UC38596906783,ITHXFDlHE1s,,South Africa,TV,PLAYLIST,73281,6595.1,490895,0.1676,4834,2300,
"March 09, 2024",UC82043496506,iOfuut8M8Cz,,,MOBILE,YT_SEARCH,9177,336.2,,,989,348,11.5351
21/08/2024,UC47942320689,vQLw5gF3mrJ,,rsa,UNKNOWN,SUGGESTED,42629,21788.5,259141,0.2098,5836,1668,
20240309,UC11984556297,-4Dqwv1TzVP,Customer Testimonial,South Africa,,PLAYLIST,92395,270946.2,587639,0.1083,10321,,446.3895
20240909,,-How2ccIBkO,Product Demo,za,TV,YT_SEARCH,61403,55879.6,463313,0.0912,10750,,96.4197
2024-02-25,UC94751791573,PG-nasGRVBe,Brand Story 2024,,TABLET,PLAYLIST,50261,15503.7,178575,0.2193,9533,1402,149.2314
,UC57667880714,CwEDqinCfRt,How It Works,ZA,TABLET,PLAYLIST,66298,155625.2,448185,0.1915,464,1668,70.4614
"January 25, 2024",UC23235861488,IEPqBPznv-B,How It Works,ZA,UNKNOWN,PLAYLIST,88307,243228.6,225604,0.1344,,1182,66.7201
2024-03-11,UC86628984369,5ZKGWAXuPaC,Brand Story 2024,ZA,MOBILE,YT_SEARCH,3315,7883.5,6859,0.0774,570,84,0.6093
14-03-2024,UC75774916010,0IwnoJ5z9-_,Product Demo,,MOBILE,BROWSE,42381,115329.8,51265,0.1903,8205,465,162.0872
,UC31480618007,4Y10VpPNdKZ,Customer Testimonial,RSA,TABLET,BROWSE,92299,89961.1,289129,,7281,1378,43.8848
2024-12-29,UC12379111112,I0OKEDlznyZ,Brand Story 2024,RSA,DESKTOP,YT_SEARCH,71367,6698.2,394740,0.1544,13181,2021,289.4568
03-10-2024,UC70640320651,_8wNakL-oJT,Brand Story 2024,,TV,SUGGESTED,34572,70264.7,275520,,5126,1228,63.1471
20-03-2024,UC44622586381,UYpUPywOTMV,How It Works,za,UNKNOWN,SUGGESTED,11677,25257.4,20272,,2014,28,41.2706
"January 18, 2024",UC27463301424,fMzWsjs01gh,How It Works,,,EXTERNAL,14269,29250.8,6520,0.0974,1485,525,24.5301
"April 18, 2024",UC89163045601,QIPVQH85owa,How It Works,za,TV,SUGGESTED,75804,41797.2,281236,0.1566,61,934,187.5284
,UC43777755187,ARukldZWqDG,Brand Story 2024,RSA,,,45177,130591.1,74088,0.2194,2100,111,26.7994
20240522,UC73652409347,_kNt8msLc7X,Brand Story 2024,,UNKNOWN,SUGGESTED,57030,154387.4,27603,0.0485,2343,1131,
20240822,UC85630248669,TcXxaIaOG7Y,Brand Story 2024, South Africa,,BROWSE,8190,6863.5,14767,,517,,10.3122
"October 21, 2024",UC83484309841,SOQ_zfMZ-i4,How It Works,,,,40205,39452.4,132959,0.0326,6139,1472,24.2375
25-12-2024,UC55794970089,Ct36HhBOQjR,,,DESKTOP,SUGGESTED,76253,171527.5,259207,0.1675,14867,1861,47.0375
2024-06-09,UC32663425801,ZZ4FijyekdC,Brand Story 2024,ZA,TABLET,,90083,213096.1,552024,0.2391,1329,1278,
"January 10, 2024",UC16851940853,By9f3i7f3IW,Customer Testimonial,,DESKTOP,EXTERNAL,68382,4151.7,603605,0.0026,,1953,7.2048
27/04/2024,UC98974005383,LL84vVzaECF,,South Africa,MOBILE,SUGGESTED,96047,,731962,0.0028,13717,2250,35.2036
2024-09-30,UC74286217762,fcf0Vx66oYZ,Brand Story 2024,,TV,SUGGESTED,13021,15618.0,4062,0.1272,1485,514,36.777
2024-03-06,UC53520917408,cNZ7HwYTcDZ,,RSA,UNKNOWN,,7389,13964.7,30709,0.2311,1223,176,11.2376
05/02/2024,UC17382807288,z2nziI3yQPy,,ZA,DESKTOP,EXTERNAL,97475,173767.6,967735,0.1997,16938,2034,265.8102
2024-07-25,UC64749432764,FHGq09fuFPl,Customer Testimonial,,UNKNOWN,YT_SEARCH,59714,115226.5,546192,,,,262.1569
27-02-2024,UC22368800790,90MBb9dAuWc,Customer Testimonial,south africa,DESKTOP,EXTERNAL,90922,177202.5,,0.0159,9651,,111.3193
15/03/2024,UC28561515983,Nrut8yRVGcX,Brand Story 2024,south africa,DESKTOP,,52699,151804.5,479715,0.1089,5666,685,11.9749
13/11/2024,UC78278464255,,,,,BROWSE,22645,16913.1,223268,0.1549,2717,447,68.3067
20-06-2024,UC35848442472,VdhXA-XGB6w,Product Demo,ZA,UNKNOWN,,72219,5434.9,508247,,,3336,296.6888
17-01-2024,UC72138608842,rySvVe1vCmD,How It Works,,MOBILE,BROWSE,44790,132993.6,391631,0.0911,5781,558,87.6663
2024-05-12,UC17454478888,LsGX40l4pQ2,Product Demo,south africa,MOBILE,EXTERNAL,30766,39264.1,169833,0.0629,5949,13,75.8912
11/10/2024,UC64598831773,SuqEhup6hw5,How It Works,ZA,,,32140,27010.8,230134,,2392,671,
10-04-2024,UC72743178294,X5INJsf90Ec,Customer Testimonial,ZA,DESKTOP,YT_SEARCH,41239,,160366,0.0954,3935,1871,
22/11/2024,UC76557226894,CukUV2Et_zY,Customer Testimonial,rsa,,YT_SEARCH,92284,125868.4,706528,0.2249,1848,,167.3768
2024-05-01,UC45659563413,wDSCdVh_-TN,How It Works,south africa,DESKTOP,BROWSE,52297,29363.4,418734,0.0679,343,1828,38.1193
08-07-2024,UC96079155937,CtnBBakuDeq,Customer Testimonial, South Africa,MOBILE,BROWSE,32316,55042.4,195054,0.2197,4830,1425,48.8941
20240804,UC45493585839,_ysUNvrg8jC,Product Demo,,TV,EXTERNAL,68638,105352.0,427605,,12188,,184.7448
2024-06-05,,yB-iYbdtxbJ,,rsa,DESKTOP,,56535,121172.6,352612,0.0801,4381,,27.1822
,UC27614749062,GAuJ5OU5gtP,Brand Story 2024,south africa,MOBILE,EXTERNAL,90593,8633.8,194462,-0.0052,4449,22,382.4893
11-11-2024,UC60753001611,4Gx_ICvo-iJ,Customer Testimonial,,,EXTERNAL,9912,9477.8,31237,0.1514,440,300,36.7132
"February 03, 2024",UC48365073010,57_x6Wf1jg6,Product Demo,ZA,UNKNOWN,SUGGESTED,61071,59406.4,180221,0.1552,1632,2245,
20240421,UC14273220562,Lpj-FV2xnWy,,,,PLAYLIST,94420,25275.3,782163,0.2388,17036,2922,227.5765
13/05/2024,UC97308535707,,, South Africa,TABLET,YT_SEARCH,38315,17279.3,57113,0.0052,5366,728,45.3576
,UC75493323503,r5qUCub6GLQ,,south africa,,YT_SEARCH,10681,17411.2,74570,0.032,903,,17.9733
24-09-2024,UC27281103396,iMB1jUrFMhl,,za,TV,,10930,25481.9,106506,0.0358,1894,,21.956
14/06/2024,UC58121814850,IKw_aCA1EMl,,ZA,,PLAYLIST,86971,,142677,0.0612,7086,,134.7508
20240624,UC39918723139,JnidOHfHuOU,Brand Story 2024,,DESKTOP,PLAYLIST,22165,20598.3,191420,0.2292,1752,1007,19.1052
05-10-2024,UC65720127182,zrCl_mTKE5V,,,TABLET,YT_SEARCH,17429,1969.0,171626,0.1326,1175,19,43.0884
12/04/2024,UC11643434452,Cf1SqYwTjBO,,RSA,TABLET,,27967,83526.8,190009,0.2197,5244,594,39.845
19/12/2024,UC34090146103,7uRKr2TkeCO,,RSA,DESKTOP,EXTERNAL,63999,66089.8,575146,0.147,5699,1883,
"May 10, 2024",UC60360692742,7_tZg_nA-Ie,Product Demo, South Africa,UNKNOWN,PLAYLIST,38278,33388.5,91239,0.2065,1181,1178,96.0383
20240506,UC48712093766,5925_JNiX5y,Product Demo,,MOBILE,,52187,118417.6,66236,0.1392,3959,1851,
20240415,UC10799853385,ZX3cIaSr1Gy,,South Africa,MOBILE,EXTERNAL,14770,23703.8,47767,0.2156,,533,
"April 20, 2024",UC51763389815,clqOLRWgoD-,,,,SUGGESTED,64920,55257.1,626772,,9569,1139,141.2488
20241009,UC74669771003,BBQ6f6aMw7A,,South Africa,TV,SUGGESTED,72181,9955.8,704703,0.1612,357,,188.4544
2024-11-17,UC61080022839,,Customer Testimonial,South Africa,MOBILE,,93715,168641.0,43871,0.186,12007,2148,
20240730,UC21290547337,2EYL0annGwt,How It Works,za,UNKNOWN,BROWSE,37201,,170011,,4317,1742,134.7746
03-05-2024,UC23940585332,JH6WXX4R0Pb,Product Demo,rsa,,YT_SEARCH,91311,52900.3,379057,0.0061,13996,3697,63.7097
24-03-2024,UC60500561966,pfj2IgYIx-J,How It Works,South Africa,,,81370,22822.6,607,0.1172,4647,,282.3447
31/10/2024,UC35326111513,qEsCNucH0qc,Product Demo,RSA,DESKTOP,YT_SEARCH,92735,61793.5,12538,0.032,12700,2620,176.663
01-06-2024,UC10367832027,gTga0zbhlU5,,,,YT_SEARCH,75435,7842.7,256960,0.0246,8661,,219.5188
20240626,UC33610241898,7JxU7nA4kfG,,,MOBILE,,25471,34389.3,204296,0.1271,3029,,34.3285
2024-04-26,UC88252515282,Pbi87a8yYjK,Customer Testimonial,ZA,,SUGGESTED,39594,115117.1,30761,0.0139,246,1029,140.1938
"August 02, 2024",UC97463207857,qYknFfMCLUQ,Customer Testimonial,South Africa,MOBILE,PLAYLIST,36738,69417.7,90250,0.1703,4808,1022,101.6374
19/07/2024,UC96438821798,TOV0rUH9YDx,Customer Testimonial,South Africa,TV,,45399,1362.7,174930,0.1382,5506,144,
22-08-2024,UC91032204154,gfGo5ypu58a,,ZA,TABLET,YT_SEARCH,45827,,95022,0.0999,2832,,219.869
02/11/2024,UC71130666082,rqNOcpMECjZ,,RSA,,YT_SEARCH,49806,53772.9,98058,0.2387,4040,669,233.6569
20240211,UC94990545215,fKGds8XQ2cq,How It Works,rsa,TV,,31019,75634.5,281595,,5450,1329,6.3064
"November 11, 2024",UC27616847909,Y5eObKfd3tv,Product Demo, South Africa,MOBILE,YT_SEARCH,26012,44867.0,224456,0.068,4594,231,
"July 28, 2024",UC98083802403,DvRzIFIdKqI,Customer Testimonial,RSA,MOBILE,,99196,286313.9,805578,0.1544,15735,,384.9994
"November 29, 2024",UC13558727065,UqdTKLEZYYf,,,TABLET,PLAYLIST,27450,5813.7,135109,0.1594,2100,815,90.4098
20240606,UC61343887392,NHjgFgo2isP,,RSA,TABLET,EXTERNAL,20155,56258.8,27149,0.2404,195,721,96.6604
20241213,UC12630983657,PPPC_Jd5JNT,Brand Story 2024, South Africa,TABLET,,79489,89735.4,570236,0.0172,13900,1581,71.9939
20240718,UC27396871870,gBhvRaLz10w,,,TV,,34911,,321742,0.1227,916,37,140.4595
2024-07-30,UC71536346653,6x1oDoW6Y7p,How It Works,ZA,TABLET,SUGGESTED,5212,2210.7,26918,0.1747,115,163,
25/04/2024,UC98546737447,7z2d9g2UuMO,How It Works,za,MOBILE,SUGGESTED,25397,68740.8,45246,0.217,4858,731,105.7113
20240928,UC12671801482,-0hp0QNUGG7,Customer Testimonial,,DESKTOP,PLAYLIST,68320,1156.0,484228,0.0902,2702,,
"September 26, 2024",UC32822929693,Im84JKEtL5s,,South Africa,TABLET,SUGGESTED,82207,188069.9,24708,,5736,2977,379.9158
"November 08, 2024",UC28959839862,nhySiOad2yP,,South Africa,MOBILE,YT_SEARCH,33404,51644.7,173793,,4515,728,43.9029
20240129,UC82075794455,gU9oSQA-ms6,How It Works,za,,SUGGESTED,36931,21751.4,158971,0.0426,4080,286,45.5239
2024-11-02,UC35832067326,r6h6MXOeW7o,,za,,SUGGESTED,56634,43476.4,,0.2477,3910,,47.3828
2024-01-06,UC87142252592,luewYx0dwNu,, South Africa,TV,SUGGESTED,50471,44190.4,189335,0.0586,6418,2173,
20240810,,cdzkt-se8Bv,,south africa,DESKTOP,EXTERNAL,37817,57291.3,175971,0.06,6544,1721,145.6319
05/08/2024,UC78841018637,UQJ5BDk5P23,,za,UNKNOWN,,5979,11116.9,12152,,597,,8.405
20240813,UC42007263248,hR-8qhY_ECd,How It Works,South Africa,UNKNOWN,,65675,166895.5,17953,0.08,3208,,171.785
2024-10-16,UC37761518100,zXr089mYwwr,Brand Story 2024,rsa,MOBILE,,24636,9785.6,177005,0.1346,1800,645,70.7521
"October 17, 2024",UC37935158839,Te5bTidrYdJ,How It Works,rsa,TABLET,YT_SEARCH,97171,169904.2,252344,-0.0066,17092,4525,
"October 15, 2024",UC26529384735,XQlm_MqO3Y4,Brand Story 2024,rsa,TV,,86944,44249.5,280260,,16001,1091,13.5952
2024-07-28,UC86979350885,,,ZA,TABLET,PLAYLIST,9849,24728.8,70715,0.1912,1631,88,16.4885
13-08-2024,UC90693362288,hK5n-Tx3WoT,,RSA,UNKNOWN,,18286,41085.3,177537,0.1961,1838,725,
06-10-2024,UC30678278954,3bgeLz9tew7,,ZA,MOBILE,,73078,21134.5,690438,0.065,930,2982,
23-10-2024,UC58085259382,I5M36T366zA,,south africa,TV,EXTERNAL,80643,108682.9,121702,0.1532,15904,1898,377.4976
2024-03-30,UC96027908926,r9rPZPmVSaw,How It Works,ZA,TABLET,YT_SEARCH,33545,80673.0,169363,0.2256,,,22.6742
12-05-2024,UC70874326263,B3uOGoReXMR,Brand Story 2024,,UNKNOWN,SUGGESTED,83488,,805375,0.238,8702,1213,412.01
20240131,UC96244757888,LNER7SUKI5k,Brand Story 2024, South Africa,TV,BROWSE,51972,107094.1,274100,,4805,,226.7239
