event_date,event_timestamp,event_name,user_pseudo_id,session_id,geo_country,geo_city,device_category,traffic_source_medium,traffic_source_source,traffic_source_name,page_location,event_value_in_usd,ga_session_number,is_active_user,platform
20240901,1728206165819778,click,user_00612,8063991,ZA,Cape Town,,,GOOGLE,UNKNOWN,,378.08,36,true,WEB
26-02-2024,1798830708564422,login,user_00066,8147988,,Durban,desktop,Direct,(direct),,/,,30,TRUE,WEB
2024-10-05,,,user_00594,3273523,ZA,Pretoria,Tablet,,,,,,44,FALSE,ANDROID
31-08-2024,1706125939596358,login,user_00543,8509197,south africa,Pretoria,tablet,Email,,UNKNOWN,/products,,10,FALSE,Web
2024-02-29,1745093450523492,begin_checkout,user_00332,9937887,za,Durban,Tablet,Direct,facebook,,/checkout,613.92,,TRUE,ANDROID
20240220,1764729750607642,begin_checkout,user_00759,4169030,,Durban,,,bing,,,183.96,34,1,WEB
"August 29, 2024",1746307485780948,search,user_00737,9891622,,,,,,Awareness_Display_ZA,/checkout,,2,false,
2024-04-16,1748986222657975,purchase,user_00117,3262665,south africa,,,email,google,Brand_SA_Q1,,600.78,22,False,Web
19/04/2024,8722,search,user_00524,5798617,south africa,,DESKTOP,Organic Search,google,,,,16,False,web
"July 09, 2024",1709410559404835,login,user_00661,5773183,,Durban,Mobile,,,,/thankyou,,17,true,
27/04/2024,1738733765535452,session_start,user_00216,84555,ZA,Pretoria,tablet,,google,,/products,713.63,50,FALSE,web
"February 26, 2024",1756519890956306,login,user_00287,4613922,za,Cape Town,Tablet,direct,(direct),BRAND SA Q1,/products,66.28,44,,web
,1771559449156923,,user_00449,5223631,za,Cape Town,Tablet,display,,UNKNOWN,,925.94,4,true,Web
20240205,1777054184530830,click,user_00460,4946385,rsa,Pretoria,,Display,Google,black friday,/thankyou,,10,1,IOS
20240623,1750042943472319,click,user_00243,7139291, South Africa,Durban,,,Google,,,379.31,17,,web
,1704665510660064,page_view,user_00100,2839391,,Cape Town,tablet,social,bing,BRAND SA Q1,/checkout,530.85,8,False,WEB
"September 26, 2024",1790523077419528,scroll,user_00329,4915039, South Africa,,desktop,email,,retargeting lapsed,/,,18,,Web
13/04/2024,1731548521505811,,user_00331,6507739,RSA,,,direct,google,Awareness_Display_ZA,/thankyou,,1,True,IOS
20240531,1769211974908586,page_view,user_00178,385636,RSA,Pretoria,,social,,retargeting lapsed,/thankyou,,0,,WEB
01-06-2024,1729373818908163,video_start,user_00543,3523759,rsa,Cape Town,,,,brand_sa_q1,/products,486.5,15,0,Web
14/12/2024,1718847801662629,session_start,user_00636,2066511,,Durban,tablet,email,GOOGLE,,/products,73.43,20,True,WEB
20240223,1718554654987621,click,user_00119,4331687,rsa,Durban,Tablet,Direct,,UNKNOWN,/products,403.84,5,FALSE,web
,9410,login,user_00309,8713008,,,DESKTOP,,Google,Black Friday 2024,/thankyou,,29,false,Web
2024-10-22,1726944141093726,click,user_00777,588761,rsa,Durban,DESKTOP,Direct,,Brand_SA_Q1,/thankyou,908.48,28,FALSE,WEB
2024-03-13,1792558659255214,click,user_00031,7283313,,,mobile,paid search,Google,UNKNOWN,,993.03,24,true,IOS
04/04/2024,1713245741057216,session_start,user_00252,4503936,,Durban,desktop,social,,UNKNOWN,/thankyou,667.64,41,False,
17/12/2024,,session_start,user_00701,5915527,RSA,Johannesburg,Desktop,social,,Black Friday 2024,/checkout,,13,,Web
20241119,1715178064873189,click,user_00104,8351790,south africa,Pretoria,tablet,(none),,,/products,820.01,22,0,web
26-07-2024,1745338247602385,purchase,user_00580,7720696,ZA,Pretoria,mobile,Display,bing,,,,-1,1,web
2024-01-29,1749511123025896,video_start,user_00539,2919567,,Johannesburg,tablet,,,,/checkout,,17,0,
,,purchase,user_00188,3555076,,,DESKTOP,,(direct),,/products,,1,0,web
17-04-2024,1748714005629732,,user_00415,3916505,ZA,,Tablet,(none),,brand_sa_q1,/checkout,787.89,50,False,IOS
20240131,1786761955728779,scroll,user_00656,9829014,South Africa,,Desktop,organic search,,retargeting lapsed,,603.71,-1,1,web
03-07-2024,1778453649119185,click,user_00461,7150428,RSA,,Desktop,Email,,,/products,,17,,IOS
,1711283099627738,login,user_00649,4249435,ZA,Durban,Mobile,organic search,(direct),BRAND SA Q1,/products,561.78,-1,true,Web
2024-10-20,1798769138198647,page_view,user_00298,6086021,,Johannesburg,Desktop,,google,UNKNOWN,/checkout,743.53,30,False,
06-06-2024,1772469556184489,begin_checkout,user_00181,6725350,south africa,,,Paid Search,Google,,/thankyou,,13,false,Web
"March 05, 2024",,search,user_00441,8502420,,Cape Town,Mobile,,Google,,,757.45,19,FALSE,WEB
23/08/2024,,add_to_cart,user_00585,3728662,,Cape Town,DESKTOP,Social,GOOGLE,Brand_SA_Q1,,68.25,29,,IOS
"September 20, 2024",1782031348478664,add_to_cart,user_00635,5079722, South Africa,,desktop,display,bing,UNKNOWN,/,696.73,1,1,ANDROID
10-05-2024,1734573431786612,login,user_00671,1500233,south africa,Johannesburg,DESKTOP,,google,UNKNOWN,,739.82,49,,WEB
2024-06-28,1704093612149832,add_to_cart,user_00444,7949712,South Africa,,mobile,social,,Black Friday 2024,,549.69,22,false,IOS
29-02-2024,1793896328810344,search,user_00728,214254,South Africa,Cape Town,mobile,Display,facebook,Brand_SA_Q1,/checkout,452.14,42,1,IOS
20240227,1773475930341809,video_start,user_00509,4713691,rsa,,Desktop,Paid Search,,Awareness_Display_ZA,/,,37,TRUE,Web
20-10-2024,1757170708666104,video_start,user_00266,2084,,,desktop,organic search,bing,Brand_SA_Q1,/products,,15,0,ANDROID
"November 19, 2024",1758271665408739,,user_00485,4454649,RSA,,,direct,google,Awareness_Display_ZA,/thankyou,,18,False,ANDROID
2024-03-03,,begin_checkout,user_00224,7585308,South Africa,,,,,,/products,,31,True,IOS
20240921,1718597774555879,page_view,user_00303,5547343,za,,MOBILE,,google,Brand_SA_Q1,/thankyou,,7,,
"June 10, 2024",1766735810335132,add_to_cart,user_00465,4352361, South Africa,,,Organic Search,,Brand_SA_Q1,/thankyou,146.9,17,False,IOS
,1717710257422443,search,user_00600,1337163,RSA,,Tablet,Social,,,/products,942.88,47,,
22/06/2024,1732771127727976,video_start,user_00204,9762975, South Africa,,tablet,social,,retargeting lapsed,/products,,,TRUE,
2024-06-11,1735300123237281,scroll,user_00743,946708,ZA,,Desktop,email,,,/products,546.58,6,FALSE,WEB
19-06-2024,1791070309694327,search,user_00368,7711469,RSA,Johannesburg,tablet,Email,Google,Awareness_Display_ZA,/thankyou,719.02,30,,ANDROID
20240415,1724644390247519,login,user_00204,3517142,,Durban,MOBILE,display,bing,,,,22,True,
"December 08, 2024",1755079256189323,search,user_00468,6272972,rsa,Durban,desktop,Email,google,brand_sa_q1,/products,,36,,ANDROID
20240708,1751896931104300,session_start,user_00578,9641289,,,desktop,Organic Search,,brand_sa_q1,/products,,24,False,IOS
20-08-2024,1704911628256560,search,user_00299,8126540,,Pretoria,desktop,ORGANIC_SEARCH,bing,,/thankyou,,26,TRUE,web
03/07/2024,1738398369434625,login,user_00316,7633210,RSA,,tablet,display,GOOGLE,Black Friday 2024,/thankyou,265.21,21,0,Web
20240704,1713136545796775,begin_checkout,user_00211,6822342,South Africa,,,Paid Search,GOOGLE,,/,,42,true,
"July 05, 2024",1738905838021028,video_start,user_00554,2031261,,,Desktop,Organic Search,bing,black friday,,530.81,22,FALSE,web
"May 11, 2024",1778826590881061,login,user_00125,2047412,South Africa,Johannesburg,Desktop,Direct,,,,,34,,ANDROID
2024-06-08,,,user_00439,347443,,Cape Town,Tablet,Email,bing,Awareness_Display_ZA,/checkout,,50,True,IOS
"July 26, 2024",1778984189402961,add_to_cart,user_00370,9546492,south africa,Cape Town,Desktop,Social,google,retargeting lapsed,/products,612.64,32,TRUE,IOS
2024-05-13,1760963153025852,search,user_00748,6370072,,,MOBILE,social,Google,,/products,,,True,ANDROID
16/02/2024,1792221959718931,search,user_00212,3692194,,Johannesburg,Mobile,Organic Search,google,,/products,82.69,,true,WEB
2024-12-08,1730988322504380,scroll,user_00373,396251,ZA,Johannesburg,desktop,Paid Search,(direct),,,,19,FALSE,ANDROID
20240122,5130,login,user_00233,5848840,south africa,,,direct,,UNKNOWN,/,857.51,5,false,Web
2024-12-02,1725821872345367,begin_checkout,user_00117,3077035, South Africa,,,Direct,GOOGLE,,/checkout,,36,,
20240911,1785509815648886,click,user_00780,1553510,,Pretoria,DESKTOP,,(direct),Brand_SA_Q1,/,,4,TRUE,ANDROID
"May 26, 2024",1789955250347056,purchase,user_00104,3769681,south africa,,tablet,social,facebook,black friday,/thankyou,,4,FALSE,Web
20241019,1767401107970389,search,user_00009,6925611,,Johannesburg,,,facebook,retargeting lapsed,/,,46,True,WEB
18/10/2024,1708959055525568,add_to_cart,user_00350,2035364,,Durban,desktop,,,,/,,45,false,
"October 01, 2024",1791252199519416,session_start,user_00482,7075393,za,,tablet,Direct,google,,/checkout,55.94,28,,WEB
20240329,1758484104787424,video_start,user_00110,1821735,ZA,,Tablet,display,,Black Friday 2024,/,,19,,ANDROID
"June 25, 2024",1718990128743160,click,user_00472,7153025,,,,organic search,(direct),black friday,/products,,4,false,web
2024-02-05,1712644507466010,purchase,user_00071,5625079,RSA,Pretoria,Tablet,ORGANIC_SEARCH,Google,retargeting lapsed,/products,730.39,,true,Web
27/08/2024,1713560188247240,video_start,user_00018,8935385,rsa,Cape Town,DESKTOP,(none),GOOGLE,,/products,872.92,50,True,web
15/04/2024,1775653064437149,page_view,user_00205,7566572,rsa,Johannesburg,desktop,organic search,facebook,,,576.05,7,true,IOS
2024-07-15,1730871143809514,add_to_cart,user_00236,287808,,,MOBILE,paid search,GOOGLE,,/thankyou,137.66,44,true,ANDROID
20240722,1783122896637190,begin_checkout,user_00582,9090863,,,desktop,organic search,(direct),,,,37,,WEB
20/08/2024,1795027156576717,login,user_00071,3523937,,Cape Town,,social,GOOGLE,brand_sa_q1,,,16,TRUE,Web
20240318,1762109750375349,,user_00218,7089857,za,,,(none),google,brand_sa_q1,/,,38,FALSE,WEB
30/01/2024,1714415898661071,session_start,user_00454,2057780,,Johannesburg,DESKTOP,Organic Search,,,,273.32,28,True,ANDROID
,1709274271700077,search,user_00794,2522846,ZA,Durban,tablet,ORGANIC_SEARCH,,Awareness_Display_ZA,,18.21,12,0,web
"March 07, 2024",1756640590091381,begin_checkout,user_00435,9208336,,Durban,Desktop,,bing,UNKNOWN,,763.89,17,,ANDROID
,9642,video_start,user_00664,3577668,South Africa,,DESKTOP,Social,,,/products,496.57,-1,FALSE,
07/10/2024,,,user_00789,949407,rsa,Durban,DESKTOP,Social,Google,retargeting lapsed,/checkout,,15,,web
20240902,1779097677601139,video_start,user_00359,9583462,rsa,Cape Town,Tablet,Social,,BRAND SA Q1,/,214.85,44,TRUE,WEB
2024-05-17,1719394973898308,add_to_cart,user_00334,9274094,za,,MOBILE,Display,bing,Awareness_Display_ZA,/,348.53,14,FALSE,IOS
20240428,1788946766541437,click,user_00780,4833856,,Cape Town,tablet,display,,,,246.57,31,,IOS
2024-05-30,1721679853162639,video_start,user_00169,691603,,Cape Town,desktop,display,,retargeting lapsed,/checkout,,11,0,WEB
21-06-2024,1709713479842669,login,user_00165,9577126,,,,(none),GOOGLE,,/,306.31,11,0,IOS
20240215,,search,user_00233,5769432,,Pretoria,Tablet,(none),(direct),,/thankyou,714.22,23,True,web
13/04/2024,1764126083539214,,user_00506,5417525,ZA,Johannesburg,DESKTOP,,facebook,,/,,34,0,ANDROID
20240127,1770321976255684,login,user_00495,6923747,za,Cape Town,mobile,Organic Search,Google,BRAND SA Q1,/checkout,,8,False,WEB
19/02/2024,1773659101964195,scroll,user_00122,6197169,rsa,,Mobile,Organic Search,facebook,,/checkout,410.7,23,false,
20240831,1708144287394069,add_to_cart,user_00523,8105832,ZA,Cape Town,Mobile,Social,,,,,38,false,IOS
2024-02-02,,scroll,user_00029,6303940,za,,tablet,(none),Google,Brand_SA_Q1,,,28,1,WEB
,1766860753536613,session_start,user_00300,6509769,South Africa,,Tablet,Direct,,UNKNOWN,/checkout,,10,True,IOS
"January 28, 2024",1717860368869170,session_start,user_00396,9297451,,Cape Town,Desktop,Display,,Brand_SA_Q1,/products,955.92,22,1,web
04/02/2024,2341,scroll,user_00782,,south africa,Pretoria,,social,Google,brand_sa_q1,,187.24,7,True,IOS
03/10/2024,1772962201356627,purchase,user_00483,4196698,,,Desktop,organic search,Google,Retargeting_Lapsed,/products,290.81,41,false,ANDROID
2024-07-10,1777380152878323,add_to_cart,user_00569,7775971,south africa,Durban,Desktop,email,,,/thankyou,,14,False,WEB
08-05-2024,1793469811846340,login,user_00036,293500,RSA,Durban,DESKTOP,,Google,UNKNOWN,,,38,False,ANDROID
2024-01-12,1798558323712719,begin_checkout,user_00474,2381167,ZA,,tablet,Display,google,Brand_SA_Q1,/products,352.32,44,0,web
"April 03, 2024",1733595382826486,session_start,user_00648,614742,South Africa,,DESKTOP,Direct,,black friday,,67.58,38,True,WEB
2024-12-01,1772812845295054,purchase,user_00574,8952663,za,,desktop,paid search,facebook,Black Friday 2024,/,994.0,47,TRUE,ANDROID
,1728149633273373,login,user_00643,,,Johannesburg,,display,Google,black friday,/checkout,775.11,34,false,
"October 21, 2024",1767202355498753,video_start,user_00445,3621502,,Cape Town,Desktop,Social,,brand_sa_q1,,876.02,42,,web
"April 07, 2024",1746917977286211,session_start,user_00684,5602207, South Africa,Cape Town,Mobile,ORGANIC_SEARCH,facebook,Brand_SA_Q1,/checkout,,29,True,IOS
2024-10-06,1768759326436286,search,user_00184,3787729, South Africa,,DESKTOP,Email,google,UNKNOWN,,269.94,19,0,ANDROID
22-04-2024,1713958141195833,video_start,user_00112,9960398,rsa,Cape Town,Mobile,direct,,Brand_SA_Q1,/,906.32,33,,
"November 13, 2024",1738325406411722,add_to_cart,user_00261,,South Africa,Pretoria,DESKTOP,Direct,,Awareness_Display_ZA,/thankyou,,42,False,ANDROID
20240717,1715098572704892,add_to_cart,user_00785,5255173,South Africa,,Desktop,Organic Search,,Brand_SA_Q1,/thankyou,246.13,0,TRUE,IOS
24/08/2024,1739292965256548,,user_00739,6149207,south africa,Durban,Tablet,social,facebook,,/thankyou,353.13,24,0,web
28-12-2024,1709258694195400,,user_00717,,RSA,,tablet,,Google,UNKNOWN,/,292.32,23,TRUE,Web
"December 23, 2024",1785197763298663,search,user_00578,2876236,rsa,,Tablet,Paid Search,(direct),,,,31,True,web
2024-11-06,1713440555323275,,user_00021,,rsa,Johannesburg,,display,Google,BRAND SA Q1,,771.21,,true,WEB
2024-01-18,1735602013316405,begin_checkout,user_00621,2047723,za,,tablet,social,(direct),BRAND SA Q1,/checkout,33.85,48,0,Web
20240427,1781931635452416,add_to_cart,user_00379,3349961,RSA,,Desktop,Display,(direct),,/thankyou,,34,true,web
01/07/2024,,session_start,user_00124,5940083,za,,Mobile,,Google,retargeting lapsed,/checkout,268.8,43,false,Web
16/11/2024,1762943115219019,add_to_cart,user_00489,4432914,,,mobile,Email,,UNKNOWN,,365.18,33,1,
"December 30, 2024",1731751215352604,click,user_00674,3866850,za,Durban,tablet,,bing,Brand_SA_Q1,/checkout,,24,TRUE,
,1767443324783746,scroll,user_00418,2681297,south africa,,Mobile,organic search,google,Awareness_Display_ZA,/products,88.12,37,True,WEB
2024-03-12,1723035426158056,click,user_00537,3696507,,Johannesburg,Mobile,Direct,(direct),Awareness_Display_ZA,/checkout,410.32,31,FALSE,Web
"December 06, 2024",1788285491801535,scroll,user_00661,1830102,za,,Desktop,paid search,facebook,Retargeting_Lapsed,,,-1,FALSE,
,1750171098441591,,user_00063,9087187,ZA,Johannesburg,MOBILE,Paid Search,Google,brand_sa_q1,,695.53,8,,Web
2024-10-25,1764818534708782,login,user_00382,1410569,,Durban,MOBILE,(none),bing,brand_sa_q1,/products,479.07,9,true,WEB
"June 14, 2024",1799866298570205,purchase,user_00135,8094029,ZA,,desktop,Paid Search,GOOGLE,Black Friday 2024,/products,,10,True,
14-04-2024,1774352834530015,scroll,user_00746,1983993,,Durban,Mobile,ORGANIC_SEARCH,(direct),black friday,/products,956.9,34,False,
05/01/2024,1730329685783635,search,user_00737,4626876, South Africa,,,Paid Search,bing,UNKNOWN,,,46,TRUE,WEB
20240201,7980,,user_00558,3129375,za,,mobile,email,,Retargeting_Lapsed,/thankyou,757.63,1,FALSE,Web
20240627,1789210814815509,,user_00343,5357243,ZA,,desktop,direct,Google,retargeting lapsed,/products,,2,false,IOS
,1741173353465359,,user_00025,5711892,South Africa,,Mobile,,,Retargeting_Lapsed,,973.14,20,1,WEB
20241209,1736401673113955,session_start,user_00670,7554277,,,DESKTOP,(none),,,/checkout,514.38,28,0,WEB
2024-12-23,1763217538192208,search,user_00142,5131289,za,,DESKTOP,(none),,,/thankyou,193.25,11,TRUE,
"August 27, 2024",1702520670743003,login,user_00244,5294110,za,Durban,Tablet,display,bing,Awareness_Display_ZA,/,347.64,3,,
24-12-2024,1711132742827992,add_to_cart,user_00601,1035793,,,,display,,UNKNOWN,/checkout,123.99,48,TRUE,Web
20240114,1793480686372284,purchase,,4789773,,Johannesburg,Tablet,Direct,facebook,Awareness_Display_ZA,/thankyou,,3,False,web
16/12/2024,1787725906435518,video_start,user_00511,1692453,south africa,Johannesburg,desktop,(none),GOOGLE,retargeting lapsed,/,,34,False,IOS
2024-04-22,1706194060303337,session_start,user_00065,3180080,,,mobile,email,,Brand_SA_Q1,/thankyou,,12,0,WEB
20240505,1739776914596094,login,user_00700,5282828,,,Tablet,Organic Search,,,,920.21,6,,Web
20240920,1784705946220586,add_to_cart,user_00028,6374871,,Durban,MOBILE,social,facebook,Retargeting_Lapsed,/checkout,339.49,22,False,
2024-05-25,1700959863059328,purchase,user_00339,2577359,south africa,Cape Town,,(none),google,,/products,196.75,3,1,
"January 22, 2024",1774072867034034,video_start,user_00479,2716139, South Africa,,tablet,Display,,retargeting lapsed,,773.64,49,false,Web
"August 12, 2024",1743830327455310,click,,9639395,,,,Paid Search,bing,Black Friday 2024,/products,927.2,45,False,web
,,scroll,user_00719,209342, South Africa,Johannesburg,Desktop,Email,bing,,/checkout,,37,,ANDROID
24-03-2024,1774052080062515,login,user_00049,9587024,,Durban,,direct,(direct),black friday,/checkout,892.54,33,false,
25/05/2024,1738837499934118,,user_00003,8839243,South Africa,Cape Town,MOBILE,,Google,,,855.65,6,1,WEB
,1725704133644891,search,user_00784,1231881,,Johannesburg,,Organic Search,Google,,/checkout,,31,False,ANDROID
20240905,1729219555175924,,user_00647,6297522,za,Durban,DESKTOP,Display,,BRAND SA Q1,/,677.33,13,True,
"March 13, 2024",1761677243115486,begin_checkout,user_00190,8856932,South Africa,Johannesburg,,display,GOOGLE,retargeting lapsed,/thankyou,443.99,3,True,IOS
20240822,1712863531370149,begin_checkout,user_00256,3777253,,,,,GOOGLE,,/products,,8,false,
20240405,1716978604304660,click,user_00213,9475111,South Africa,,,Direct,,UNKNOWN,,667.76,19,0,WEB
2024-02-09,1798622273540293,,user_00622,1056418,,,Tablet,Direct,,retargeting lapsed,/checkout,,27,True,
"March 27, 2024",1797867357989672,video_start,user_00406,2842238,RSA,Durban,mobile,,,Awareness_Display_ZA,/,560.88,43,True,
,,video_start,user_00019,9336666,South Africa,Durban,desktop,,,retargeting lapsed,/thankyou,18.17,34,true,WEB
2024-10-21,1727029499535685,purchase,user_00195,3550265,ZA,,DESKTOP,organic search,,,/,558.47,32,FALSE,ANDROID
"January 29, 2024",1755550774270815,,user_00711,3686118,,,Desktop,,google,,,772.46,12,1,ANDROID
20241104,,add_to_cart,user_00561,4780431,ZA,Pretoria,Mobile,paid search,Google,,/thankyou,422.65,50,TRUE,ANDROID
,1769499864430716,add_to_cart,user_00799,7866264,,Johannesburg,Desktop,paid search,Google,,/checkout,,32,TRUE,ANDROID
2024-09-24,1738607743208986,search,user_00326,3627279,South Africa,Pretoria,,Email,(direct),,/thankyou,,19,TRUE,IOS
2024-03-16,1736186923490260,add_to_cart,user_00327,4535495,,Cape Town,Mobile,display,Google,,/thankyou,,30,true,IOS
20-03-2024,1737273520027375,page_view,user_00610,7138709,,Pretoria,Desktop,,,,/,440.51,29,,WEB
,1764949283885376,video_start,user_00381,892924,rsa,,Tablet,ORGANIC_SEARCH,bing,,/products,,6,0,web
,1784946065595002,begin_checkout,user_00772,3803580,za,,,ORGANIC_SEARCH,facebook,,/,228.1,39,False,web
10/02/2024,1792336227615563,session_start,user_00702,4992186,,Durban,,,facebook,BRAND SA Q1,/checkout,,9,0,web
,1781039280392378,search,user_00182,1721647,RSA,,Mobile,direct,facebook,,/thankyou,,23,False,ANDROID
"February 11, 2024",,purchase,user_00079,8408664,,Cape Town,desktop,,GOOGLE,black friday,,565.96,39,TRUE,web
