touchpoint_id,order_id,customer_id,touchpoint_date,channel,campaign_name,attribution_model,attributed_conversion,view_through_flag
TP-007725,ORD-2024-007725,CUST-008545,2024-06-07,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-007727,ORD-2024-007727,CUST-001219,2024-01-04,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-007733,ORD-2024-007733,CUST-000460,2024-02-21,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-007743,ORD-2024-007743,CUST-000068,2024-06-04,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-007752,ORD-2024-007752,CUST-007150,2024-02-01,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-007754,ORD-2024-007754,CUST-009385,2024-05-16,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-007756,ORD-2024-007756,CUST-007946,2024-02-28,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-007771,ORD-2024-007771,CUST-005941,2024-04-27,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-007780,ORD-2024-007780,CUST-003940,2024-01-29,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-007783,ORD-2024-007783,CUST-007318,2024-03-21,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-007785,ORD-2024-007785,CUST-006217,2024-05-05,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-007787,ORD-2024-007787,CUST-006269,2024-01-20,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-007789,ORD-2024-007789,CUST-004892,2024-05-04,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-007803,ORD-2024-007803,CUST-010308,2024-05-24,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-007804,ORD-2024-007804,CUST-005513,2024-06-14,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-007805,ORD-2024-007805,CUST-008580,2024-01-20,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-007837,ORD-2024-007837,CUST-008610,2024-01-23,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-007839,ORD-2024-007839,CUST-003251,2024-03-17,Youtube,H1_Video_Awareness_Retail,last_click,1,true
TP-007862,ORD-2024-007862,CUST-005635,2024-05-07,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-007866,ORD-2024-007866,CUST-008288,2024-02-12,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-007868,ORD-2024-007868,CUST-008997,2024-02-22,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-007870,ORD-2024-007870,CUST-009044,2024-02-23,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-007875,ORD-2024-007875,CUST-007420,2024-01-29,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-007882,ORD-2024-007882,CUST-006511,2024-04-29,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-007885,ORD-2024-007885,CUST-003929,2024-05-19,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-007886,ORD-2024-007886,CUST-003641,2024-03-28,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-007887,ORD-2024-007887,CUST-008658,2024-06-02,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-007897,ORD-2024-007897,CUST-005786,2024-04-09,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-007901,ORD-2024-007901,CUST-003783,2024-05-14,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-007902,ORD-2024-007902,CUST-001846,2024-05-22,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-007906,ORD-2024-007906,CUST-007327,2024-03-01,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-007912,ORD-2024-007912,CUST-006589,2024-06-03,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-007918,ORD-2024-007918,CUST-006721,2024-05-15,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-007928,ORD-2024-007928,CUST-004707,2024-06-08,Youtube,H1_Video_Awareness_Retail,last_click,1,false
TP-007929,ORD-2024-007929,CUST-008379,2024-04-14,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-007936,ORD-2024-007936,CUST-008886,2024-03-21,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-007937,ORD-2024-007937,CUST-005486,2024-03-31,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-007940,ORD-2024-007940,CUST-007396,2024-05-10,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-007946,ORD-2024-007946,CUST-006521,2024-01-30,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-007947,ORD-2024-007947,CUST-009678,2024-04-23,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-007949,ORD-2024-007949,CUST-003371,2024-04-17,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-007952,ORD-2024-007952,CUST-002851,2024-01-15,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-007957,ORD-2024-007957,CUST-008850,2024-05-06,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-007959,ORD-2024-007959,CUST-003612,2024-05-20,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-007960,ORD-2024-007960,CUST-002184,2024-05-09,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-007962,ORD-2024-007962,CUST-000745,2023-12-29,Youtube,H1_Video_Awareness_Retail,last_click,1,true
TP-007964,ORD-2024-007964,CUST-010195,2024-02-23,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-007968,ORD-2024-007968,CUST-004307,2024-01-02,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-007976,ORD-2024-007976,CUST-004849,2024-06-21,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-007978,ORD-2024-007978,CUST-002672,2024-03-31,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-007979,ORD-2024-007979,CUST-004146,2024-05-28,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-007980,ORD-2024-007980,CUST-009205,2024-04-02,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-007986,ORD-2024-007986,CUST-000773,2024-05-09,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-007995,ORD-2024-007995,CUST-001952,2024-04-08,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-007999,ORD-2024-007999,CUST-007801,2024-05-24,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-008000,ORD-2024-008000,CUST-010054,2024-03-12,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-008010,ORD-2024-008010,CUST-003785,2024-05-01,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-008020,ORD-2024-008020,CUST-007071,2024-02-29,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-008026,ORD-2024-008026,CUST-000417,2024-06-15,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-008034,ORD-2024-008034,CUST-000705,2024-03-06,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-008048,ORD-2024-008048,CUST-002356,2024-03-16,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-008051,ORD-2024-008051,CUST-005575,2024-04-13,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-008059,ORD-2024-008059,CUST-005716,2024-05-06,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-008072,ORD-2024-008072,CUST-008759,2024-06-04,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-008075,ORD-2024-008075,CUST-009075,2024-04-23,Youtube,H1_Video_Awareness_Retail,last_click,1,false
TP-008087,ORD-2024-008087,CUST-002883,2024-01-08,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-008090,ORD-2024-008090,CUST-008075,2024-03-22,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-008095,ORD-2024-008095,CUST-009477,2024-02-01,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-008096,ORD-2024-008096,CUST-001568,2024-05-28,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-008101,ORD-2024-008101,CUST-004857,2024-03-19,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-008103,ORD-2024-008103,CUST-003140,2024-05-04,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-008110,ORD-2024-008110,CUST-001776,2024-05-08,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-008114,ORD-2024-008114,CUST-002861,2024-06-06,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-008123,ORD-2024-008123,CUST-009757,2024-05-31,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-008130,ORD-2024-008130,CUST-004442,2024-06-09,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-008135,ORD-2024-008135,CUST-000657,2024-02-05,Youtube,H1_Video_Awareness_Retail,last_click,1,true
TP-008151,ORD-2024-008151,CUST-004969,2024-05-29,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-008154,ORD-2024-008154,CUST-003208,2024-02-11,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-008188,ORD-2024-008188,CUST-007315,2024-05-22,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-008191,ORD-2024-008191,CUST-009708,2024-01-28,Youtube,H1_Video_Awareness_Retail,last_click,1,false
TP-008213,ORD-2024-008213,CUST-003638,2024-05-08,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-008215,ORD-2024-008215,CUST-007699,2024-06-06,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-008218,ORD-2024-008218,CUST-006041,2024-04-17,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-008223,ORD-2024-008223,CUST-003576,2024-02-07,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-008233,ORD-2024-008233,CUST-005051,2024-03-02,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-008234,ORD-2024-008234,CUST-002252,2024-04-03,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-008241,ORD-2024-008241,CUST-001616,2024-04-16,Youtube,H1_Video_Awareness_Retail,last_click,1,false
TP-008248,ORD-2024-008248,CUST-005700,2024-05-28,Youtube,H1_Video_Awareness_Retail,last_click,1,true
TP-008249,ORD-2024-008249,CUST-007812,2024-03-15,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-008258,ORD-2024-008258,CUST-002403,2024-05-06,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-008262,ORD-2024-008262,CUST-006908,2024-05-14,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-008263,ORD-2024-008263,CUST-003197,2024-04-22,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-008267,ORD-2024-008267,CUST-001166,2024-01-27,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-008274,ORD-2024-008274,CUST-006827,2024-05-16,Youtube,H1_Video_Awareness_Retail,last_click,1,false
TP-008277,ORD-2024-008277,CUST-006148,2024-06-11,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-008279,ORD-2024-008279,CUST-003789,2024-01-23,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-008283,ORD-2024-008283,CUST-000480,2024-04-19,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-008284,ORD-2024-008284,CUST-002122,2024-06-15,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-008289,ORD-2024-008289,CUST-009910,2024-03-13,Youtube,H1_Video_Awareness_Retail,last_click,1,true
TP-008290,ORD-2024-008290,CUST-004892,2024-04-10,Youtube,H1_Video_Awareness_Retail,last_click,1,true
TP-008294,ORD-2024-008294,CUST-008214,2024-01-01,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-008304,ORD-2024-008304,CUST-009480,2024-04-13,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-008316,ORD-2024-008316,CUST-002627,2024-02-23,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-008317,ORD-2024-008317,CUST-002864,2024-05-30,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-008318,ORD-2024-008318,CUST-004908,2024-05-18,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-008319,ORD-2024-008319,CUST-007258,2024-06-22,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-008328,ORD-2024-008328,CUST-000241,2024-06-22,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-008354,ORD-2024-008354,CUST-006022,2024-05-19,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-008370,ORD-2024-008370,CUST-000304,2024-02-27,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-008373,ORD-2024-008373,CUST-004132,2024-02-07,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-008378,ORD-2024-008378,CUST-008044,2024-06-19,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-008379,ORD-2024-008379,CUST-006422,2024-04-17,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-008387,ORD-2024-008387,CUST-009418,2024-03-15,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-008397,ORD-2024-008397,CUST-007635,2024-04-12,Youtube,H1_Video_Awareness_Retail,last_click,1,false
TP-008406,ORD-2024-008406,CUST-007850,2024-01-01,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-008415,ORD-2024-008415,CUST-006005,2024-02-27,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-008417,ORD-2024-008417,CUST-003959,2024-04-10,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-008424,ORD-2024-008424,CUST-009637,2024-04-28,Youtube,H1_Video_Awareness_Retail,last_click,1,true
TP-008427,ORD-2024-008427,CUST-009822,2024-05-11,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-008428,ORD-2024-008428,CUST-002839,2024-02-12,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-008429,ORD-2024-008429,CUST-007757,2024-02-29,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-008437,ORD-2024-008437,CUST-008246,2024-03-25,Youtube,H1_Video_Awareness_Retail,last_click,1,false
TP-008442,ORD-2024-008442,CUST-006834,2024-04-11,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-008445,ORD-2024-008445,CUST-004149,2024-05-20,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-008449,ORD-2024-008449,CUST-009055,2024-04-21,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-008451,ORD-2024-008451,CUST-000618,2024-02-08,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-008452,ORD-2024-008452,CUST-010210,2024-06-30,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-008453,ORD-2024-008453,CUST-001746,2024-04-16,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-008454,ORD-2024-008454,CUST-005766,2024-04-04,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-008457,ORD-2024-008457,CUST-007835,2024-05-02,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-008458,ORD-2024-008458,CUST-009933,2024-01-25,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-008475,ORD-2024-008475,CUST-009354,2024-04-11,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-008479,ORD-2024-008479,CUST-004277,2024-03-29,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-008482,ORD-2024-008482,CUST-005126,2024-02-16,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-008485,ORD-2024-008485,CUST-005748,2024-04-05,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-008490,ORD-2024-008490,CUST-010002,2024-04-25,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-008492,ORD-2024-008492,CUST-010112,2024-05-19,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-008513,ORD-2024-008513,CUST-009145,2024-04-12,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-008517,ORD-2024-008517,CUST-001549,2024-03-02,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-008519,ORD-2024-008519,CUST-010213,2024-01-02,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-008527,ORD-2024-008527,CUST-009100,2024-05-21,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-008530,ORD-2024-008530,CUST-002888,2024-05-08,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-008541,ORD-2024-008541,CUST-008303,2024-05-09,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-008542,ORD-2024-008542,CUST-006186,2024-03-28,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-008550,ORD-2024-008550,CUST-003918,2024-05-19,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-008553,ORD-2024-008553,CUST-010021,2024-05-20,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-008554,ORD-2024-008554,CUST-005776,2024-03-13,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-008557,ORD-2024-008557,CUST-002793,2024-04-06,Youtube,H1_Video_Awareness_Retail,last_click,1,false
TP-008575,ORD-2024-008575,CUST-003638,2024-02-11,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-008580,ORD-2024-008580,CUST-007951,2024-01-02,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-008585,ORD-2024-008585,CUST-007172,2024-04-08,Youtube,H1_Video_Awareness_Retail,last_click,1,true
TP-008601,ORD-2024-008601,CUST-002277,2024-01-11,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-008603,ORD-2024-008603,CUST-004118,2024-03-29,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-008607,ORD-2024-008607,CUST-008722,2024-02-15,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-008608,ORD-2024-008608,CUST-007354,2024-03-22,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-008611,ORD-2024-008611,CUST-003001,2024-03-26,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-008627,ORD-2024-008627,CUST-005934,2024-02-27,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-008636,ORD-2024-008636,CUST-001909,2024-04-11,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-008649,ORD-2024-008649,CUST-005866,2024-06-22,Youtube,H1_Video_Awareness_Retail,last_click,1,false
TP-008656,ORD-2024-008656,CUST-000589,2024-02-25,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-008660,ORD-2024-008660,CUST-005901,2024-03-19,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-008663,ORD-2024-008663,CUST-002930,2024-02-18,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-008667,ORD-2024-008667,CUST-005192,2024-05-25,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-008669,ORD-2024-008669,CUST-006236,2024-01-30,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-008670,ORD-2024-008670,CUST-009435,2024-01-06,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-008678,ORD-2024-008678,CUST-003247,2024-04-13,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-008691,ORD-2024-008691,CUST-001300,2024-06-05,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-008698,ORD-2024-008698,CUST-006874,2024-05-21,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-008710,ORD-2024-008710,CUST-007029,2024-05-05,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-008711,ORD-2024-008711,CUST-007002,2024-06-22,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-008713,ORD-2024-008713,CUST-005657,2024-05-22,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-008727,ORD-2024-008727,CUST-008004,2024-02-14,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-008729,ORD-2024-008729,CUST-007607,2024-03-20,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-008732,ORD-2024-008732,CUST-003707,2024-02-12,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-008747,ORD-2024-008747,CUST-008315,2024-04-24,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-008749,ORD-2024-008749,CUST-009305,2023-12-30,Youtube,H1_Video_Awareness_Retail,last_click,1,false
TP-008755,ORD-2024-008755,CUST-006092,2024-05-11,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-008766,ORD-2024-008766,CUST-003468,2024-01-20,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-008767,ORD-2024-008767,CUST-000071,2024-02-29,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-008774,ORD-2024-008774,CUST-003423,2024-01-04,Youtube,H1_Video_Awareness_Retail,last_click,0,false
TP-008778,ORD-2024-008778,CUST-004529,2024-02-05,Google Ads,H1_Search_Core_Retail,last_click,0,false
TP-008790,ORD-2024-008790,CUST-001721,2024-02-20,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-008791,ORD-2024-008791,CUST-001535,2024-04-14,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-008793,ORD-2024-008793,CUST-008519,2024-05-13,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-008798,ORD-2024-008798,CUST-001174,2024-06-17,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-008802,ORD-2024-008802,CUST-009287,2024-04-20,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-008804,ORD-2024-008804,CUST-007190,2024-03-02,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-008807,ORD-2024-008807,CUST-003017,2024-04-23,Youtube,H1_Video_Awareness_Retail,last_click,1,false
TP-008819,ORD-2024-008819,CUST-003368,2024-03-15,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-008821,ORD-2024-008821,CUST-001488,2024-05-28,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-008822,ORD-2024-008822,CUST-002137,2024-02-17,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-008834,ORD-2024-008834,CUST-007584,2024-04-11,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-008838,ORD-2024-008838,CUST-009774,2024-01-10,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-008839,ORD-2024-008839,CUST-001369,2024-03-17,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-008842,ORD-2024-008842,CUST-000450,2024-01-18,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-008865,ORD-2024-008865,CUST-003062,2024-06-03,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-008871,ORD-2024-008871,CUST-007179,2024-02-02,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-008883,ORD-2024-008883,CUST-002237,2024-01-08,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-008890,ORD-2024-008890,CUST-006294,2024-06-19,Youtube,H1_Video_Awareness_Retail,last_click,1,false
TP-008891,ORD-2024-008891,CUST-001266,2024-02-29,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
