order_id,order_date,customer_id,attribution_channel,campaign_name,is_paid_attributed,order_subtotal_zar,discount_total_zar,shipping_fee_zar,order_total_zar,payment_method,order_status,_source_note
ORD-2024-006154,2024-01-01,CUST-009186,Google Ads,H1_Search_Core_Retail,true,808.80,42.57,0.00,808.80,card,completed,source_export
ORD-2024-006155,2024-05-29,CUST-001238,Google Ads,H1_Search_Core_Retail,true,226.06,25.12,49.00,275.06,card,completed,source_export
ORD-2024-006156,2024-03-02,CUST-004799,Direct,Direct,false,156.80,0.00,69.00,225.80,instant_eft,completed,source_export
ORD-2024-006157,2024-05-15,CUST-003775,CM360,H1_Display_MidFunnel_Retail,true,167.01,18.56,69.00,236.01,card,completed,source_export
ORD-2024-006158,2024-06-30,CUST-009004,Organic Search,Organic,false,357.82,18.83,69.00,426.82,payflex,completed,source_export
ORD-2024-006159,2024-03-06,CUST-009369,Organic Search,Organic,false,224.52,11.82,59.00,283.52,card,completed,source_export
ORD-2024-006160,2024-04-10,CUST-000144,Email,Lifecycle_Email,false,264.96,0.00,49.00,313.96,card,completed,source_export
ORD-2024-006161,2024-05-07,CUST-008387,Direct,Direct,false,742.79,39.09,0.00,742.79,instant_eft,completed,source_export
ORD-2024-006162,2024-04-26,CUST-003926,Email,Lifecycle_Email,false,705.98,30.31,0.00,705.98,instant_eft,completed,source_export
ORD-2024-006163,2024-06-26,CUST-005121,Organic Search,Organic,false,137.69,7.25,69.00,206.69,payflex,completed,source_export
ORD-2024-006164,2024-03-04,CUST-004121,Direct,Direct,false,223.71,0.00,49.00,272.71,card,completed,source_export
ORD-2024-006165,2024-04-10,CUST-008076,Organic Search,Organic,false,329.55,0.00,59.00,388.55,card,completed,source_export
ORD-2024-006166,2024-02-22,CUST-005327,Organic Search,Organic,false,480.00,25.26,0.00,480.00,card,completed,source_export
ORD-2024-006167,2024-02-08,CUST-001948,Organic Search,Organic,false,134.27,7.07,69.00,203.27,card,completed,source_export
ORD-2024-006168,2024-04-01,CUST-002645,Google Ads,H1_Search_Core_Retail,true,156.50,0.00,69.00,225.50,card,completed,source_export
ORD-2024-006169,2024-05-29,CUST-010015,CM360,H1_Display_MidFunnel_Retail,true,533.50,35.78,0.00,533.50,wallet,completed,source_export
ORD-2024-006170,2024-01-27,CUST-003879,Organic Search,Organic,false,273.72,5.81,49.00,322.72,card,completed,source_export
ORD-2024-006171,2024-03-12,CUST-007170,Email,Lifecycle_Email,false,235.07,0.00,69.00,304.07,wallet,refunded,source_export
ORD-2024-006172,2024-03-05,CUST-006906,Referral,Referral_Partners,false,144.01,0.00,59.00,203.01,instant_eft,completed,source_export
ORD-2024-006173,2024-01-24,CUST-004973,Organic Search,Organic,false,557.20,3.71,0.00,557.20,wallet,completed,source_export
ORD-2024-006174,2024-01-24,CUST-009218,Organic Search,Organic,false,752.90,39.62,0.00,752.90,card,completed,source_export
ORD-2024-006175,2024-04-16,CUST-009445,Referral,Referral_Partners,false,696.97,36.68,0.00,696.97,card,completed,source_export
ORD-2024-006176,2024-02-22,CUST-009982,Direct,Direct,false,154.30,0.00,49.00,R 203.30,card,completed,source_export
ORD-2024-006177,2024-02-13,CUST-004202,Referral,Referral_Partners,false,132.96,0.00,49.00,181.96,card,completed,source_export
ORD-2024-006178,2024-03-17,CUST-006220,Direct,Direct,false,192.33,10.12,49.00,241.33,card,completed,source_export
ORD-2024-006179,2024-03-12,CUST-010181,Google Ads,H1_Search_Core_Retail,true,335.99,37.33,59.00,394.99,card,completed,source_export
ORD-2024-006180,2024-01-04,CUST-009378,Organic Search,Organic,false,425.51,0.00,49.00,474.51,card,completed,source_export
ORD-2024-006181,2024-04-05,CUST-006952,Referral,Referral_Partners,false,107.34,5.65,49.00,156.34,card,completed,source_export
ORD-2024-006182,2024-01-25,CUST-003164,Organic Search,Organic,false,198.69,0.00,69.00,267.69,instant_eft,completed,source_export
ORD-2024-006183,2024-05-30,CUST-006949,Organic Search,Organic,false,235.25,7.99,59.00,294.25,card,completed,source_export
ORD-2024-006184,2024-05-16,CUST-000066,Organic Search,Organic,false,316.31,0.00,49.00,365.31,card,completed,source_export
ORD-2024-006185,2024-04-16,CUST-000721,Organic Search,Organic,false,115.24,6.07,49.00,164.24,instant_eft,completed,source_export
ORD-2024-006186,2024-06-09,CUST-004338,Organic Search,Organic,false,246.68,0.00,59.00,305.68,card,completed,source_export
ORD-2024-006187,2024-02-13,CUST-004645,Referral,Referral_Partners,false,364.02,19.16,49.00,413.02,wallet,completed,source_export
ORD-2024-006188,2024-04-16,CUST-007142,Organic Search,Organic,false,239.45,12.60,49.00,288.45,card,completed,source_export
ORD-2024-006189,2024-02-15,CUST-006035,Email,Lifecycle_Email,false,548.54,28.87,0.00,548.54,card,completed,source_export
ORD-2024-006190,2024-04-01,CUST-001889,Email,Lifecycle_Email,false,249.94,13.15,69.00,318.94,instant_eft,completed,source_export
ORD-2024-006191,2024-01-07,CUST-008401,Google Ads,H1_Search_Core_Retail,true,613.35,18.95,0.00,613.35,card,completed,source_export
ORD-2024-006192,2024-03-14,CUST-005008,Google Ads,H1_Search_Core_Retail,true,190.50,0.00,69.00,259.50,instant_eft,completed,source_export
ORD-2024-006193,2024-05-10,CUST-006890,Organic Search,Organic,false,330.44,17.39,59.00,389.44,wallet,completed,source_export
ORD-2024-006194,2024-02-17,CUST-008487,Direct,Direct,false,156.45,0.00,49.00,205.45,card,completed,source_export
ORD-2024-006195,2024-05-22,CUST-001667,CM360,H1_Display_MidFunnel_Retail,true,288.96,32.11,69.00,357.96,card,completed,source_export
ORD-2024-006196,2024-01-18,CUST-000797,DV360,H1_Programmatic_Prospecting_Retail,true,801.99,48.43,0.00,801.99,card,cancelled,source_export
ORD-2024-006197,2024-05-21,CUST-003496,Direct,Direct,false,698.94,36.79,0.00,698.94,card,completed,source_export
ORD-2024-006198,2024-03-26,CUST-006912,Referral,Referral_Partners,false,140.03,7.37,59.00,199.03,instant_eft,completed,source_export
ORD-2024-006199,2024-01-26,CUST-002245,Organic Search,Organic,false,583.13,30.69,0.00,583.13,instant_eft,completed,source_export
ORD-2024-006200,2024-05-31,CUST-003978,Organic Search,Organic,false,96.41,0.00,69.00,165.41,wallet,completed,source_export
ORD-2024-006201,2024-05-16,CUST-010122,Referral,Referral_Partners,false,115.26,6.07,59.00,174.26,card,refunded,source_export
ORD-2024-006202,2024-04-14,CUST-002453,Referral,Referral_Partners,false,1509.70,0.00,0.00,1509.70,card,completed,source_export
ORD-2024-006203,2024-06-18,CUST-004910,Organic Search,Organic,false,1178.03,20.72,0.00,1178.03,card,completed,source_export
ORD-2024-006204,2024-05-22,CUST-007029,Organic Search,Organic,false,527.43,21.02,0.00,527.43,card,completed,source_export
ORD-2024-006205,2024-03-06,CUST-006645,Organic Search,Organic,false,79.03,4.16,59.00,138.03,card,completed,source_export
ORD-2024-006206,2024-05-03,CUST-008083,Email,Lifecycle_Email,false,135.28,0.00,59.00,194.28,card,completed,source_export
ORD-2024-006207,2024-04-20,CUST-004969,Google Ads,H1_Search_Core_Retail,true,142.93,15.88,49.00,191.93,card,completed,source_export
ORD-2024-006208,2024-03-01,CUST-009491,Organic Search,Organic,false,226.50,11.92,49.00,275.50,card,completed,source_export
ORD-2024-006209,2024-06-25,CUST-007237,Organic Search,Organic,false,126.61,6.66,59.00,185.61,card,completed,source_export
ORD-2024-006210,2024-03-25,CUST-007736,Organic Search,Organic,false,217.22,0.00,49.00,266.22,card,completed,source_export
ORD-2024-006211,2024-05-09,CUST-007706,Referral,Referral_Partners,false,523.99,0.00,0.00,523.99,wallet,completed,source_export
ORD-2024-006212,2024-04-18,CUST-002646,Organic Search,Organic,false,78.74,4.14,59.00,137.74,payflex,completed,source_export
ORD-2024-006213,2024-05-02,CUST-000144,Organic Search,Organic,false,469.68,12.59,0.00,469.68,card,completed,source_export
ORD-2024-006214,2024-03-04,CUST-005959,Organic Search,Organic,false,273.13,0.00,59.00,332.13,instant_eft,completed,source_export
ORD-2024-006215,2024-06-24,CUST-009047,Direct,Direct,false,757.25,28.56,0.00,757.25,card,completed,source_export
ORD-2024-006216,2024-03-25,CUST-003468,Organic Search,Organic,false,465.58,24.50,0.00,465.58,wallet,completed,source_export
ORD-2024-006217,2024-05-18,CUST-007329,Direct,Direct,false,736.72,38.77,0.00,736.72,payflex,refunded,source_export
ORD-2024-006218,2024-06-01,CUST-007780,Direct,Direct,false,203.86,10.73,49.00,252.86,card,completed,source_export
ORD-2024-006219,2024-03-20,CUST-005704,Referral,Referral_Partners,false,108.63,5.72,49.00,157.63,wallet,completed,source_export
ORD-2024-006220,2024-05-31,CUST-004399,Direct,Direct,false,384.77,20.25,49.00,433.77,card,completed,source_export
ORD-2024-006221,2024-06-27,CUST-003365,Direct,Direct,false,155.24,0.00,59.00,214.24,card,completed,source_export
ORD-2024-006222,2024-03-22,CUST-003154,Email,Lifecycle_Email,false,125.57,0.00,49.00,174.57,card,completed,source_export
ORD-2024-006223,29/04/2024,CUST-002615,Direct,Direct,false,117.71,0.00,49.00,166.71,payflex,completed,source_export
ORD-2024-006224,2024-06-21,CUST-004720,Organic Search,Organic,false,141.16,0.00,59.00,200.16,card,completed,source_export
ORD-2024-006225,2024-05-01,CUST-000876,Organic Search,Organic,false,155.29,0.00,49.00,204.29,card,completed,source_export
ORD-2024-006226,2024-02-14,CUST-000136,Organic Search,Organic,false,460.46,15.64,0.00,460.46,card,completed,source_export
ORD-2024-006227,2024-04-09,CUST-007075,Direct,Direct,false,146.63,0.00,59.00,205.63,card,completed,source_export
ORD-2024-006228,2024-03-02,CUST-003973,Organic Search,Organic,false,444.82,23.41,69.00,513.82,instant_eft,completed,source_export
ORD-2024-006229,2024-02-13,CUST-003704,Organic Search,Organic,false,95.80,0.00,49.00,144.80,wallet,completed,source_export
ORD-2024-006230,2024-06-11,CUST-006354,Organic Search,Organic,false,199.22,0.00,49.00,248.22,instant_eft,completed,source_export
ORD-2024-006231,2024-03-17,CUST-004769,Email,Lifecycle_Email,false,626.91,0.00,0.00,626.91,card,completed,source_export
ORD-2024-006232,2024-03-01,CUST-002053,DV360,H1_Programmatic_Prospecting_Retail,true,184.49,9.71,69.00,253.49,card,completed,source_export
ORD-2024-006233,2024-04-24,CUST-010316,Organic Search,Organic,false,582.69,9.57,0.00,582.69,card,completed,source_export
ORD-2024-006234,2024-03-04,CUST-001795,Referral,Referral_Partners,false,207.75,0.00,59.00,266.75,instant_eft,completed,source_export
ORD-2024-006235,2024-01-01,CUST-009116,Direct,Direct,false,755.28,39.75,0.00,755.28,instant_eft,completed,source_export
ORD-2024-006236,2024-01-23,CUST-001065,Organic Search,Organic,false,251.17,0.00,49.00,300.17,card,completed,source_export
ORD-2024-006237,2024-05-06,CUST-009436,Google Ads,H1_Search_Core_Retail,true,391.82,0.00,69.00,460.82,card,completed,source_export
ORD-2024-006238,2024-03-13,CUST-009882,Direct,Direct,false,180.66,9.51,69.00,249.66,card,completed,source_export
ORD-2024-006239,2024-05-31,CUST-000112,DV360,H1_Programmatic_Prospecting_Retail,true,226.10,"11,90",59.00,285.10,card,completed,source_export
ORD-2024-006240,2024-01-31,CUST-008183,Referral,Referral_Partners,false,107.65,5.67,69.00,176.65,payflex,completed,source_export
ORD-2024-006241,2024-04-28,CUST-006413,Organic Search,Organic,false,154.20,0.00,59.00,213.20,card,completed,source_export
ORD-2024-006242,2024-03-26,CUST-000024,Direct,Direct,false,222.64,4.21,49.00,271.64,card,completed,source_export
ORD-2024-006243,2024-04-28,CUST-005251,Referral,Referral_Partners,false,69.16,3.64,59.00,128.16,instant_eft,completed,source_export
ORD-2024-006244,2024-03-20,CUST-002261,Google Ads,H1_Search_Core_Retail,true,379.80,19.99,59.00,438.80,instant_eft,completed,source_export
ORD-2024-006245,2024-05-15,CUST-005558,Organic Search,Organic,false,468.02,15.65,0.00,468.02,card,completed,source_export
ORD-2024-006246,2024-03-21,CUST-003888,Direct,Direct,false,72.99,0.00,69.00,141.99,wallet,completed,source_export
ORD-2024-006247,09/02/2024,CUST-006832,Email,Lifecycle_Email,false,579.54,30.50,0.00,579.54,card,completed,source_export
ORD-2024-006248,2024-04-12,CUST-008276,Direct,Direct,false,191.42,10.07,59.00,250.42,card,completed,source_export
ORD-2024-006249,2024-03-18,CUST-003285,Direct,Direct,false,822.99,19.87,0.00,822.99,card,completed,source_export
ORD-2024-006250,2024-02-21,CUST-007764,Direct,Direct,false,110.45,5.81,49.00,159.45,card,completed,source_export
ORD-2024-006251,2024-02-13,CUST-002064,Direct,Direct,false,590.89,0.00,0.00,590.89,card,completed,source_export
ORD-2024-006252,2024-03-28,CUST-001773,Organic Search,Organic,false,313.03,9.35,59.00,372.03,card,completed,source_export
ORD-2024-006253,2024-05-24,CUST-008201,Referral,Referral_Partners,false,645.18,0.00,0.00,645.18,card,cancelled,source_export
ORD-2024-006254,2024-04-25,CUST-004346,Direct,Direct,false,229.41,0.00,49.00,278.41,payflex,completed,source_export
ORD-2024-006255,2024-03-25,CUST-005957,Organic Search,Organic,false,101.05,5.32,69.00,170.05,card,completed,source_export
ORD-2024-006256,2024-06-12,CUST-005715,Direct,Direct,false,279.96,0.00,69.00,348.96,card,completed,source_export
ORD-2024-006257,2024-04-15,CUST-000679,Organic Search,Organic,false,860.15,45.27,0.00,860.15,wallet,completed,source_export
ORD-2024-006258,2024-04-15,CUST-002079,Email,Lifecycle_Email,false,824.71,0.00,0.00,824.71,payflex,completed,source_export
ORD-2024-006259,2024-05-19,CUST-008911,Direct,Direct,false,743.96,26.48,0.00,743.96,instant_eft,completed,source_export
ORD-2024-006260,2024-02-11,CUST-006444,Direct,Direct,false,413.83,0.00,69.00,482.83,card,completed,source_export
ORD-2024-006261,2024-06-22,CUST-003736,Direct,Direct,false,140.02,7.37,69.00,209.02,card,completed,source_export
ORD-2024-006262,2024-06-19,CUST-006856,Referral,Referral_Partners,false,139.75,0.00,59.00,198.75,card,completed,source_export
ORD-2024-006263,2024-03-11,CUST-010133,Referral,Referral_Partners,false,213.10,11.22,69.00,282.10,wallet,completed,source_export
ORD-2024-006264,2024-01-30,CUST-006194,Organic Search,Organic,false,781.87,41.15,0.00,781.87,payflex,completed,source_export
ORD-2024-006265,2024-04-22,CUST-009145,Referral,Referral_Partners,false,71.19,3.75,69.00,140.19,card,completed,source_export
ORD-2024-006266,2024-06-26,CUST-006427,Organic Search,Organic,false,143.95,7.58,69.00,212.95,payflex,completed,source_export
ORD-2024-006267,2024-03-31,CUST-009314,Direct,Direct,false,90.29,4.75,69.00,159.29,card,completed,source_export
ORD-2024-006268,2024-06-28,CUST-008613,Organic Search,Organic,false,434.57,14.99,49.00,483.57,card,completed,source_export
ORD-2024-006269,2024-05-02,CUST-005786,Organic Search,Organic,false,291.90,15.36,69.00,360.90,instant_eft,completed,source_export
ORD-2024-006270,2024-03-15,CUST-003875,Direct,Direct,false,593.57,0.00,0.00,593.57,card,completed,source_export
ORD-2024-006271,2024-05-06,CUST-008237,Organic Search,Organic,false,1165.09,0.00,0.00,1165.09,wallet,completed,source_export
ORD-2024-006272,2024-01-22,CUST-007798,Organic Search,Organic,false,249.50,0.00,49.00,298.50,card,completed,source_export
ORD-2024-006273,2024-05-26,CUST-009580,Referral,Referral_Partners,false,149.95,7.89,69.00,218.95,instant_eft,completed,source_export
ORD-2024-006274,2024-02-05,CUST-004086,Google Ads,H1_Search_Core_Retail,true,707.83,78.65,0.00,707.83,instant_eft,completed,source_export
ORD-2024-006275,2024-01-13,CUST-007301,Direct,Direct,false,372.05,0.00,59.00,431.05,card,completed,source_export
ORD-2024-006276,2024-05-12,CUST-003356,Referral,Referral_Partners,false,702.52,36.98,0.00,702.52,card,completed,source_export
ORD-2024-006277,2024-02-11,CUST-009689,Google Ads,H1_Search_Core_Retail,true,122.08,0.00,69.00,191.08,card,completed,source_export
ORD-2024-006278,2024-06-24,CUST-000136,Direct,Direct,false,311.25,7.65,69.00,380.25,payflex,completed,source_export
ORD-2024-006279,2024-01-14,CUST-007057,Google Ads,H1_Search_Core_Retail,true,918.75,22.93,0.00,918.75,card,completed,source_export
ORD-2024-006280,2024-05-02,CUST-002821,Direct,Direct,false,79.40,4.18,69.00,148.40,card,completed,source_export
ORD-2024-006281,2024-02-03,CUST-006758,Organic Search,Organic,false,265.82,13.99,59.00,324.82,wallet,completed,source_export
ORD-2024-006282,2024-02-29,CUST-004641,Referral,Referral_Partners,false,105.60,0.00,69.00,174.60,instant_eft,completed,source_export
ORD-2024-006283,2024-01-07,CUST-009063,Organic Search,Organic,false,193.19,0.00,69.00,262.19,payflex,completed,source_export
ORD-2024-006284,2024-06-28,CUST-007313,Direct,Direct,false,81.85,4.31,49.00,130.85,card,completed,source_export
ORD-2024-006285,2024-05-20,CUST-006187,Direct,Direct,false,93.00,0.00,59.00,152.00,card,completed,source_export
ORD-2024-006286,2024-03-01,CUST-000288,Direct,Direct,false,152.72,0.00,69.00,R 221.72,card,completed,source_export
ORD-2024-006287,2024-02-27,CUST-009669,DV360,H1_Programmatic_Prospecting_Retail,true,91.97,10.22,49.00,140.97,card,completed,source_export
ORD-2024-006288,2024-04-08,CUST-002044,Organic Search,Organic,false,626.25,0.00,0.00,626.25,card,completed,source_export
ORD-2024-006289,2024-05-08,CUST-004822,Referral,Referral_Partners,false,123.78,6.51,49.00,172.78,payflex,completed,source_export
ORD-2024-006290,2024-02-29,CUST-001724,Email,Lifecycle_Email,false,387.70,20.41,69.00,456.70,card,completed,source_export
ORD-2024-006291,2024-05-07,CUST-000972,Organic Search,Organic,false,411.13,0.00,69.00,480.13,card,completed,source_export
ORD-2024-006292,2024-05-27,CUST-002219,Organic Search,Organic,false,159.22,8.38,69.00,228.22,instant_eft,completed,source_export
ORD-2024-006293,2024-05-14,CUST-004188,Organic Search,Organic,false,229.25,0.00,69.00,298.25,card,completed,source_export
ORD-2024-006294,2024-04-26,CUST-008015,Email,Lifecycle_Email,false,505.05,4.44,0.00,505.05,card,completed,source_export
ORD-2024-006295,2024-03-17,CUST-007284,Organic Search,Organic,false,161.65,8.51,69.00,230.65,payflex,completed,source_export
ORD-2024-006296,2024-04-03,CUST-001952,Organic Search,Organic,false,272.07,0.00,59.00,331.07,card,completed,source_export
ORD-2024-006297,2024-02-09,CUST-003250,Email,Lifecycle_Email,false,1195.97,13.69,0.00,1195.97,card,completed,source_export
ORD-2024-006298,2024-03-14,CUST-002344,Organic Search,Organic,false,469.04,24.68,0.00,469.04,card,completed,source_export
ORD-2024-006299,2024-01-25,CUST-004141,Organic Search,Organic,false,621.52,0.00,0.00,621.52,instant_eft,completed,source_export
ORD-2024-006300,2024-05-28,CUST-007706,CM360,H1_Display_MidFunnel_Retail,true,302.59,15.93,59.00,361.59,card,completed,source_export
ORD-2024-006301,2024-02-01,CUST-008042,Google Ads,H1_Search_Core_Retail,true,579.65,30.51,0.00,579.65,card,completed,source_export
